NEE,PAR,Fdif,PARdif,PARdir,Ta,Ts,Vpd,RH,Ustar,VWC_5,VWC_25,VWC_50,VWC_100,VWC_150,VWC_200
6.3776313,148.964,0.993419504,147.983743,0.980256979,25.24,23.8415,5.968856749,77.79144705,0.262911805,0.095833333,0.062,0.069,0.067,0.135166667,0.387333333
-11.99995,464.6131,0.973795299,452.4380525,12.1750475,32.055,27.6815,17.76042809,53.74343328,0.304455283,0.053,0.062,0.071,0.063,0.133,0.384666667
-15.09,281.0413171,0.442062163,196.9583898,248.586165,19.275,19.37,3.970280122,79.45,0.304673351,0.078666667,0.062,0.069,0.116666667,0.137833333,0.459666667
-0.1475855,110.655035,0.995432504,110.1496186,0.505416434,32.06,26.755,17.52460098,54.37894022,0.304900687,0.053,0.062,0.070166667,0.064,0.133,0.381666667
-32.977,1577.886,0.410509235,647.7367752,930.1492248,30.08,28.0435,15.93142653,54.10563854,0.493462937,0.050833333,0.062,0.068833333,0.066666667,0.1355,0.385333333
-19.904,1649.7845,0.469401368,774.4111013,875.3733987,28.17,26.5785,12.62053572,59.80304183,0.505754075,0.1025,0.062,0.07,0.063333333,0.135,0.3935
-32.7935,884.7157469,0.406123252,333.0965683,487.0893404,32.04833333,35.6665,12.76609382,66.75333333,0.337378266,0.053,0.062166667,0.070666667,0.149166667,0.128,0.4015
-21.4238316,1613.0415,0.337837043,544.9451713,1068.096329,31.17,27.898,13.85508896,62.26739832,0.203513444,0.088166667,0.062333333,0.07,0.158,0.302833333,0.374666667
-28.8785,1541.852,0.400913857,618.1498319,923.7021681,28.635,26.785,12.17160397,62.18658568,0.323931119,0.052333333,0.0625,0.069,0.0595,0.136166667,0.386
-21.762,803.0925,0.890362312,715.0432953,88.04920468,32.085,28.3985,17.70833651,53.95728319,0.424119414,0.053,0.0625,0.071,0.062,0.133666667,0.3865
-6.34355,275.3809897,0.539655502,69.66589389,59.42737689,27.63166667,21.9765,0.351075562,98.85,0.383161127,0.088,0.062666667,0.070333333,0.117166667,0.136,0.4535
-39.486,1567.075,0.502047101,786.7454615,780.3295385,26.81,25.757,10.60481665,63.69852473,0.365988457,0.104333333,0.062833333,0.070333333,0.064166667,0.136,0.394
-12.8645,1573.870635,0.221117205,347.3484843,1223.531016,25.862,19.0085,21.58966744,22.23666667,0.38459,0.058,0.062833333,0.071,0.042833333,0.053,0.138
-23.0410889,1436.0115,0.421816331,605.733102,830.278398,32.01,27.708,18.44149371,51.8774141,0.154319066,0.097333333,0.063,0.0705,0.157,0.293833333,0.372166667
-5.17605,408.6563933,0.788431398,186.0205191,49.91696318,16.8125,23.3665,5.513262181,67.41166667,0.15712,0.058166667,0.063,0.07,0.055,0.054,0.139
-21.94973215,1276.233,0.354179625,452.0157253,824.2172747,32.56,27.03,17.43051483,55.78639059,0.16610858,0.095666667,0.063,0.07,0.159333333,0.292166667,0.369833333
-7.8147577,1091.05,0.989007721,1079.056874,11.99312648,28.25,24.328,10.99370639,65.15883442,0.173068023,0.090833333,0.063,0.07,0.161833333,0.3065,0.375
-7.3156546,276.9919,0.744772848,206.2960461,70.69585389,30.895,22.735,10.52885317,70.91778036,0.180781015,0.093666667,0.063,0.069666667,0.1615,0.293,0.366
-10.02364925,624.40885,0.854554418,533.5913416,90.81750842,31.735,24.09,13.89803056,63.21944268,0.208313522,0.095,0.063,0.07,0.160333333,0.292,0.368166667
-19.2855,1387.444,0.974659927,1352.286067,35.15793293,30.045,25.247,11.99044236,65.35738836,0.212006556,0.089666667,0.063,0.07,0.160666667,0.304833333,0.375
-10.5755,776.5078607,0.552005251,327.8274222,266.0571861,18.914,22.442,7.989780794,58.02833333,0.2165,0.057833333,0.063,0.07,0.0545,0.054,0.139
1.6544045,46.9631273,0.995215365,15.02442098,0.072231968,31.38166667,29.04,7.340086338,80.21333333,0.229110114,0.055,0.063,0.071,0.088,0.057,0.196
-7.51275,599.17675,0.561589056,336.4911056,262.6856444,31.29,22.7035,12.77106395,65.4144442,0.23812604,0.094,0.063,0.07,0.161,0.292,0.366666667
-22.3555,1314.5695,0.819982311,1077.923737,236.6457629,27.75,25.213,10.04660434,67.26753683,0.26777227,0.053666667,0.063,0.069,0.0625,0.137,0.386
-24.016,1026.17835,0.885221506,908.3951444,117.7832056,26.71,24.2485,10.33173344,64.44162213,0.270443685,0.054,0.063,0.069,0.063666667,0.137,0.385333333
-31.273,1013.16571,0.411236635,389.7970746,558.0685618,31.33833333,35.618,12.17585762,67.10333333,0.289044632,0.054,0.063,0.071,0.15,0.128,0.403333333
-1.4997,268.8446,0.87581499,235.4581308,33.38646921,29.39,26.7565,11.79323097,64.74808705,0.334126142,0.054,0.063,0.069,0.062666667,0.135,0.376333333
-19.1235,860.544702,0.464754557,339.9392832,391.499017,28.74333333,24.6165,0.646281952,98,0.371726689,0.088333333,0.063,0.071,0.115833333,0.137,0.459333333
-31.46835625,1313.1415,0.790878552,1038.535447,274.6060526,25.93,24.695,9.873251717,64.566298,0.383125555,0.106333333,0.063,0.071,0.065666667,0.136,0.395
-10.537,545.4235,0.725855958,395.8988972,149.5246028,29.91,27.485,12.68547967,63.09869714,0.390107151,0.054,0.063,0.069,0.0615,0.135,0.377666667
-16.368,468.8422001,0.633037028,246.91749,143.1347175,32.02166667,30.077,10.50319586,72.62166667,0.407022548,0.055,0.063,0.071,0.086333333,0.057,0.196333333
-29.8085,1327.746,0.602026274,799.3379767,528.4080233,31.895,28.622,18.63966137,51.03999125,0.414687199,0.053333333,0.063,0.071,0.061333333,0.134,0.388333333
-12.0041,588.2355776,0.499028583,216.9418071,217.7864122,28.545,23.305,0.432171557,98.65,0.42088714,0.088166667,0.063,0.071,0.116666667,0.136833333,0.456
-6.54455,214.8262656,0.98547831,80.14593799,1.181004614,32.14833333,29.655,9.540323275,75.28333333,0.429327304,0.055,0.063,0.071,0.087166667,0.057,0.196
-28.9905,1137.728,0.545974864,621.1708897,516.5571103,30.025,28.298,14.92744411,56.82916473,0.470521204,0.054833333,0.063,0.07,0.06,0.135,0.382166667
-23.732,866.2198,0.595696001,516.0036708,350.2161292,30.14,27.8785,14.27915587,58.95125444,0.497668216,0.054,0.063,0.069666667,0.061,0.135,0.379666667
-15.385,1070.46766,0.420891164,408.9776983,562.7169669,28.51166667,25.6385,0.877929173,97.25,0.507807183,0.089,0.063,0.071333333,0.115833333,0.137166667,0.462666667
-20.4435,927.85555,0.95223134,883.5331339,44.32241612,30.86,27.9665,16.60801531,54.02977,0.380485349,0.054,0.063166667,0.071833333,0.062,0.1345,0.39
-25.9691889,950.85965,0.905537853,861.0394055,89.82024446,24.655,24.033,8.495756905,67.40370963,0.187333691,0.1075,0.063333333,0.071,0.0665,0.137,0.394166667
-20.551,664.3866446,0.641771403,343.8135633,191.9123381,31.535,30.32,10.96279631,70.68,0.3849229,0.055833333,0.0635,0.071,0.086,0.057,0.197
-32.063,1387.5605,0.500136068,693.969053,693.591447,29.63,28.7665,15.43526556,54.4279776,0.476264619,0.055,0.0635,0.07,0.059,0.135,0.384666667
-21.1025,1211.661405,0.4053475,467.1260982,685.282879,27.78166667,25.0335,1.334266997,95.65,0.540115489,0.090333333,0.063666667,0.072,0.115166667,0.138166667,0.466
-20.95982025,722.07165,0.64523005,465.9023268,256.1693232,25.31,23.0665,7.862347699,70.87264099,0.197111643,0.055,0.063833333,0.069,0.065166667,0.138,0.384666667
-20.41962,1682.223,0.297589095,500.6112196,1181.61178,31.67,27.9735,17.28572247,54.09017506,0.239609244,0.099,0.063833333,0.071,0.159,0.296166667,0.374666667
-36.308,1086.323436,0.318376484,342.6886162,733.6742242,30.205,36.1735,10.78303581,69.12,0.317804563,0.053666667,0.063833333,0.071,0.150666667,0.129,0.404333333
-13.6435,1536.920105,0.246025224,362.7722319,1111.760442,25.1715,19.5365,19.92528431,25.55,0.376045,0.062333333,0.063833333,0.071,0.047666667,0.053,0.138
-34.737,749.9216777,0.244897544,212.9454783,656.5833665,21.665,21.0235,3.419133713,84.45,0.396369564,0.085,0.063833333,0.070333333,0.1175,0.138,0.461
-1.51183325,292.4601,0.976099361,285.4701166,6.98998341,22.605,23.2515,4.92541758,78.85625296,0.077169564,0.109,0.064,0.071,0.068,0.137,0.3925
-7.0278009,409.1021,0.768701232,314.4772885,94.62481153,23.425,22.4765,4.773007728,80.44225245,0.123464311,0.055,0.064,0.069,0.066,0.138,0.3835
-1.05725,156.1081076,0.866681048,248.241975,38.18631998,27.6795,18.3665,12.11470108,60.43333333,0.159855,0.068,0.064,0.071666667,0.046166667,0.051,0.136
-10.36587715,437.57845,0.972745844,425.6526187,11.9258313,23.505,23.5615,6.538681574,73.27620031,0.21635051,0.108,0.064,0.071,0.067333333,0.137,0.393666667
1.56811,31.24235227,0.981479172,68.41014203,1.290921394,26.876,17.8265,10.68522102,63.56666667,0.23924,0.068,0.064,0.071333333,0.047,0.051,0.136
-19.308,1684.903,0.322908958,544.0702728,1140.832727,31.015,28.668,16.39120366,54.98081213,0.243438758,0.100333333,0.064,0.071,0.155166667,0.3005,0.376
-2.5438,354.7793,0.81746033,290.0180038,64.76129619,25.67,20.197,4.605395219,83.27631746,0.259384979,0.092166667,0.064,0.07,0.165333333,0.307,0.3735
-24.6775,1544.917,0.56924445,879.4354287,665.4815713,29.955,27.4365,14.64884831,57.49944858,0.373365183,0.054,0.064,0.072,0.061666667,0.135,0.391
-15.8435,412.706706,0.729636817,410.8815339,152.2500462,28.3825,19.2065,15.15729894,52.24166667,0.375715,0.068333333,0.064,0.072,0.045833333,0.051,0.136
-29.522,939.1507726,0.412351536,343.6800314,489.7836552,31.35333333,30.4015,11.81140477,68.11,0.436924603,0.056166667,0.064,0.0715,0.085166667,0.057,0.197
-24.151,1508.797,0.500959598,755.8463388,752.9506612,29.25,27.5735,15.94043726,51.98676968,0.440710733,0.055833333,0.064,0.070166667,0.058833333,0.136,0.386666667
-23.566,702.5732298,0.660317715,540.310731,277.9479929,28.4105,20.095,16.36797628,48.495,0.447105,0.069166667,0.064,0.072,0.045,0.051166667,0.136
-16.9295,890.6943737,0.689934281,640.506882,287.8523824,27.9465,20.9035,15.38576089,50.40166667,0.415105,0.070333333,0.064166667,0.072,0.045,0.052,0.1365
-14.1565,1389.135783,0.283647319,363.4401867,917.8699537,24.4,20.15,17.79825954,30.69833333,0.25062,0.064333333,0.064333333,0.071,0.048666667,0.053666667,0.138
-30.165,1065.69128,0.354114051,356.1735015,649.6422821,30.68833333,29.6065,11.95458836,66.59833333,0.276802881,0.0575,0.064333333,0.072,0.086,0.057833333,0.197
-35.1935,1465.918,0.599486057,878.7974013,587.1205987,28.875,26.545,13.17207757,59.54073929,0.346453492,0.055,0.064333333,0.072,0.063,0.136,0.392
-29.636,1017.948087,0.301402777,321.6271693,745.4737137,29.175,32.9865,9.539746167,71.17,0.263979601,0.0555,0.064833333,0.0715,0.154,0.129,0.405
-17.6055,1250.471523,0.393148951,489.7932948,756.0278972,26.70333333,28.0565,2.520057009,91.3,0.363193707,0.089833333,0.064833333,0.072,0.115333333,0.1395,0.467666667
-31.015,1518.131,0.52801662,801.5984,716.5326,28.405,27.3815,14.56055395,54.17186543,0.383403075,0.056666667,0.064833333,0.071,0.057333333,0.136666667,0.387666667
-8.4239904,273.9438,0.763261539,209.0907663,64.85303367,30.18,27.4235,9.096246204,73.91282693,0.124358006,0.1075,0.065,0.071,0.165666667,0.294,0.369
-9.64871665,341.9252,0.850160923,290.6914436,51.23375643,22.385,17.389,9.792244983,57.4258035,0.142561429,0.109,0.065,0.067,0.09,0.241,0.4585
-5.63124065,121.33942,0.978286781,118.7047506,2.634669351,21.805,17.057,7.408065522,66.77427233,0.176565467,0.1085,0.065,0.067,0.0905,0.24,0.4565
-14.450225,636.5507,0.678642177,431.9901528,204.5605472,22.635,18.03,11.12925678,52.26034253,0.187109723,0.1095,0.065,0.067,0.09,0.2415,0.4605
-8.712,599.3237,0.56508094,338.6664,260.6573,30.395,27.6935,11.23505196,68.12773442,0.187808993,0.108,0.065,0.071333333,0.165,0.293166667,0.369833333
-14.296,541.4272,0.944282516,511.2602388,30.16696124,25.1,22.495,5.940818985,77.73209752,0.250851505,0.057,0.065,0.072166667,0.0665,0.137,0.3915
-1.0725425,118.9337638,0.102962881,3.932629896,34.26200734,32.47833333,29.3565,9.765023733,75.18,0.250915863,0.063,0.065,0.072,0.157833333,0.126,0.391333333
-2.766345,454.7087083,0.668234723,183.333269,91.0213293,19.322,22.8565,10.40867116,46.42333333,0.25512,0.069,0.065,0.071,0.052333333,0.054,0.137
-15.8765,1261.9575,0.375117284,473.3820703,788.5754297,30.32,27.9785,12.01790747,65.77216485,0.283892081,0.110166667,0.065,0.072,0.163,0.2935,0.3735
-25.305,1078.968911,0.319988188,351.0620431,746.0473388,29.95333333,29.1065,11.56280358,66.45166667,0.297138327,0.058666667,0.065,0.072,0.086166667,0.058,0.197
-22.6795,1617.2075,0.328185359,530.7438236,1086.463676,30.285,27.12,14.46486081,58.73070802,0.303077839,0.102833333,0.065,0.071,0.1625,0.304166667,0.377
-18.193,949.1957,0.438669883,416.3835665,532.8121335,30.54,27.845,11.30608525,68.16679056,0.303538267,0.109,0.065,0.072,0.164,0.293,0.3715
-12.5665,1149.679735,0.341063401,339.7518838,656.4027407,22.527,20.8735,14.92889799,35.64333333,0.306185,0.066166667,0.065,0.071,0.050333333,0.054,0.1375
-12.1973,825.2571532,0.457789923,294.0122713,348.2305048,20.892,21.753,12.23344389,42.36333333,0.310515,0.067833333,0.065,0.071,0.052,0.054,0.137
-26.58654375,961.02615,0.863231577,829.5881194,131.4380306,26.285,23.4315,8.513031957,70.03247368,0.314556639,0.0565,0.065,0.072,0.065666667,0.136666667,0.392
-1.96647,79.891875,0.999953853,79.8881882,0.0036868,25.175,26.1465,7.021288398,73.83002024,0.31740263,0.057,0.065,0.073,0.065666667,0.134,0.385166667
-15.70585,534.95695,0.96609903,516.8213906,18.13555938,30.745,27.2115,15.56209878,56.6534466,0.372665847,0.056,0.065,0.073,0.0635,0.134166667,0.388166667
-22.07,1429.202,0.976824322,1396.079274,33.12272584,29.525,25.1605,13.47899728,59.9934514,0.385687869,0.1045,0.065,0.071166667,0.165,0.306333333,0.377
-32.7765,1148.2575,0.830997124,954.1986804,194.0588196,27.68,24.5235,10.17151766,66.77078502,0.402091814,0.056,0.065,0.072,0.064666667,0.136,0.392
-35.903,1487.572,0.518558377,771.3929221,716.1790779,27.625,26.237,14.66154625,51.90119019,0.414279766,0.0585,0.065,0.071,0.060666667,0.137,0.388
-8.57865,373.120677,0.462291018,111.190353,129.3299009,33.93166667,31.052,13.52817533,68.005,0.473077377,0.062,0.065,0.072,0.156666667,0.126,0.392833333
-19.6475,670.2388889,0.237640325,121.9911833,391.3525989,34.50166667,32.783,16.55143609,61.955,0.502389889,0.062666667,0.065,0.072833333,0.155333333,0.126,0.395
-32.1025,983.668952,0.702366702,726.3442287,307.7939597,27.2105,21.412,13.41251855,55.04333333,0.535845,0.0715,0.065,0.0725,0.044666667,0.052,0.137
-27.2375,1005.36755,0.696431592,700.1697229,305.1978271,30.985,27.355,17.18525333,52.7131379,0.603354308,0.0565,0.065,0.073166667,0.0625,0.135,0.390166667
-24.9595,1274.4415,0.634093769,808.1154142,466.3260858,30.535,27.3,17.26972743,51.36257718,0.613188748,0.057,0.065,0.074,0.062,0.135166667,0.3925
-35.5595,620.2472406,0.36589461,309.4612226,536.3047819,28.23166667,30.14,8.047172102,74.465,0.287060786,0.058,0.065333333,0.072,0.1565,0.129666667,0.4045
-32.7355,977.9785872,0.40280495,412.3738057,611.3817498,29.12166667,28.032,10.29346909,68.79833333,0.30443183,0.060333333,0.065333333,0.072,0.0875,0.058,0.197
-2.1833,290.99045,0.975996384,284.0056268,6.984823152,24.38,22.045,4.210208701,83.57516499,0.30738834,0.057,0.0655,0.072,0.067,0.137,0.391
-15.0615,873.96855,0.602221432,526.3225916,347.6459584,22.125,19.105,11.32033971,50.08041571,0.364544513,0.11,0.0655,0.068,0.09,0.2425,0.4625
-37.1295,1042.83859,0.728184568,742.7614235,277.256654,26.449,21.767,11.64458474,59.37666667,0.39366,0.072333333,0.0655,0.073,0.0445,0.052333333,0.137
-25.48,1481.525,0.369853713,547.947522,933.577478,29.935,27.865,11.37039573,66.96317674,0.341218879,0.111666667,0.065833333,0.072,0.160666667,0.295833333,0.375666667
-10.1581,1011.91685,0.989621676,1001.41485,10.50200048,28.25,24.023,11.721914,62.83196758,0.417231947,0.105666667,0.065833333,0.071666667,0.166666667,0.307666667,0.377
-21.5875,1186.079728,0.374214497,459.7122254,768.7602911,24.75333333,23.5035,3.828368365,85.3,0.435862972,0.093166667,0.065833333,0.072666667,0.119333333,0.14,0.469
-26.9895,1433.5125,0.610734961,875.496201,558.016299,30.045,26.577,16.76508804,51.56731363,0.50609567,0.057833333,0.065833333,0.074,0.062,0.136,0.394333333
1.8942,116.880195,0.935182541,123.6771581,8.572058221,32.18,28.9915,6.303585174,83.71666667,0.081698384,0.065,0.066,0.073,0.087,0.057,0.194
-19.6735,423.0793966,0.687946402,324.4128955,147.1542127,26.19333333,25.69,5.110866961,81.95,0.137020272,0.0635,0.066,0.072333333,0.090333333,0.059,0.197
-27.3775,510.1247241,0.594256657,336.1931605,229.5441464,27.56333333,26.3215,6.484884906,78.675,0.147797259,0.0625,0.066,0.072,0.089333333,0.059,0.197
-3.60811655,112.66836,0.981972075,110.6371832,2.031176771,19.6,18.0415,8.441044723,57.20793245,0.176300485,0.1145,0.066,0.069,0.092,0.243,0.4605
-1.97725,141.2232411,0.9811247,189.3677193,3.643137845,26.6605,21.56,10.70853665,63.03833333,0.17942,0.076666667,0.066,0.074,0.044333333,0.051166667,0.135
2.0655,42.805846,0.978733534,73.99416574,1.607786344,26.264,21.53,10.30234528,63.685,0.183495,0.076333333,0.066,0.0735,0.045,0.051833333,0.135
-7.322,213.9202575,0.982808712,139.7034055,2.443691677,32.81,29.6235,11.35890579,71.56333333,0.192511396,0.065,0.066,0.073,0.0865,0.057,0.194
-24.2745,1017.6515,0.86185532,877.0683592,140.5831408,25.955,23.5735,10.92122084,60.87144982,0.21642205,0.0605,0.066,0.071,0.063833333,0.138,0.388
-19.51373065,642.95805,0.792317469,509.4268947,133.5311553,24.875,22.245,8.592901429,67.41397823,0.219527178,0.061,0.066,0.071,0.065333333,0.138,0.387166667
-32.069,428.6649375,0.457038218,222.2319918,264.0117904,27.04666667,27.805,6.23281453,78.945,0.229437123,0.059833333,0.066,0.072,0.159166667,0.13,0.403833333
-24.223,948.4326003,0.834903384,722.4355435,142.8568448,25.4135,22.28,9.499748032,65.07166667,0.234175,0.073666667,0.066,0.073,0.046,0.053,0.137
-18.664,710.8604857,0.407415057,362.697462,527.5432296,28.275,27.0465,8.459145015,73.23666667,0.246267215,0.0615,0.066,0.072,0.088666667,0.058833333,0.197
-18.96027145,1090.58,0.556871346,607.3127528,483.2672472,20.54,18.678,9.942201669,52.16171419,0.252746714,0.1115,0.066,0.068,0.09,0.245,0.465
-12.016,724.27225,0.780654214,565.4061842,158.8660658,30.24,26.868,13.63637004,61.00145733,0.252931592,0.062,0.066,0.072,0.062,0.134,0.3835
-15.091,460.3190978,0.798493783,559.1882993,141.1155865,27.552,21.7735,12.54961489,58.695,0.26217,0.077,0.066,0.074,0.043333333,0.052,0.135
-17.4465,364.4248344,0.572431106,219.2793811,163.7874695,25.99,26.0585,4.214926703,84.93333333,0.264770761,0.061166667,0.066,0.072,0.160666667,0.13,0.402666667
-9.22195,286.3959289,0.966759488,372.2875287,12.80052386,27.149,21.6335,11.65179447,60.81166667,0.285265,0.077,0.066,0.074,0.044,0.051,0.135
-8.70535,704.3964,0.699578463,492.7805509,211.6158491,26.99,22.95,9.859828075,66.57908216,0.285504904,0.106666667,0.066,0.072,0.168666667,0.308,0.376166667
0.34135,124.7126233,0.804803422,41.20717589,9.994365685,31.54,28.7285,7.160439907,80.85166667,0.286134391,0.065,0.066,0.073,0.0875,0.057,0.194
-16.4305,936.7421634,0.340525318,278.6695959,539.6824645,34.585,34.62,18.4835297,57.67166667,0.30604687,0.063,0.066,0.073,0.153833333,0.126833333,0.3975
-17.763,1033.863,0.567761375,586.9874785,446.8755215,21.37,19.391,10.72565254,50.70648685,0.323718007,0.111,0.066,0.068,0.09,0.2435,0.4635
-21.757,990.67105,0.71557454,708.8989812,281.7720688,30.03,27.34,14.23280393,58.84641103,0.328204647,0.063,0.066,0.072,0.061,0.134,0.3855
-22.587,1094.672112,0.430526191,427.3060356,565.2143838,23.605,22.3515,2.499691416,89.8,0.33475286,0.101833333,0.066,0.074,0.121,0.1385,0.4655
-19.382,1284.7995,0.807668944,1037.692655,247.1068447,26.875,24.453,12.83604068,56.29056646,0.418140476,0.059666667,0.066,0.071,0.062833333,0.137666667,0.388
-10.77115,438.2634,0.892686489,391.2318159,47.03158409,30.02,26.575,10.6609666,69.17769689,0.428264087,0.062,0.066,0.0715,0.062333333,0.134,0.382
-48.7595,1545.739,0.431758943,667.3866374,878.3523626,29.575,26.5565,10.21262723,69.76781589,0.503474769,0.113666667,0.066,0.072666667,0.162833333,0.298,0.377666667
-11.838,606.9624724,0.517924428,237.2711082,220.8480603,24.97333333,20.5965,0.91188596,96.55,0.593886153,0.100666667,0.066,0.073,0.121833333,0.138,0.460166667
-34.138,1512.4345,0.574798984,869.3458145,643.0886855,29.165,26.4285,15.29716488,53.75028829,0.609681582,0.058166667,0.066,0.074,0.062,0.1365,0.395666667
-6.3172,303.7487307,0.599014932,94.5070662,63.26373586,25.115,19.603,0.293628258,98.9,0.617818261,0.1,0.066,0.073,0.122166667,0.138,0.458
1.7314,210.85975,0.976481318,205.9006066,4.959143378,29.21,25.8915,10.09164331,69.5392886,0.631456067,0.062,0.066,0.071,0.063,0.1335,0.3805
-21.288,1017.257101,0.411594203,256.2533185,366.3339699,32.91666667,30.305,15.93142131,60.32333333,0.215881516,0.066,0.066166667,0.0735,0.0855,0.057,0.194166667
-6.1798,246.4340103,0.735717583,248.7324723,89.34898468,24.83833333,25.258,2.930212683,88.88333333,0.217331883,0.064,0.066166667,0.0725,0.091,0.059,0.196666667
-6.61165,375.10405,0.867698882,325.4773649,49.62668514,23.49,21.655,5.359607437,78.08066234,0.151105331,0.062,0.066333333,0.071,0.066,0.137666667,0.3865
1.5595,694.1559475,0.986402356,378.8523507,5.22251342,23.4305,22.8585,5.756222786,76.45,0.232355,0.075,0.066333333,0.073,0.047,0.053,0.136833333
-29.041,1152.0195,0.716661267,825.6077545,326.4117455,29.785,28.137,14.17407986,58.49549257,0.503519784,0.063666667,0.066333333,0.072,0.060833333,0.134666667,0.3875
-24.2775,1064.425865,0.311271155,315.64716,698.4113389,33.41333333,37.27,16.21864194,60.60166667,0.239488821,0.062333333,0.0665,0.0735,0.152333333,0.127,0.400166667
-20.7925,808.5881898,0.358403361,400.4944994,716.9461923,22.67166667,20.008,5.511155011,76.35,0.281517308,0.0955,0.0665,0.073,0.121,0.140666667,0.469166667
-10.64875,369.20825,0.807507681,298.1384979,71.06975214,20.18,19.818,10.12613585,50.298851,0.286135041,0.115,0.0665,0.069,0.091,0.243,0.4625
-28.846,1445.343,0.55362424,800.1769194,645.1660806,29.02,25.77,8.81891698,73.1293993,0.627604836,0.1155,0.0665,0.073,0.1615,0.301666667,0.378833333
-5.22205,226.8528808,0.720847481,229.0625211,88.70583802,25.09166667,24.6735,1.375315892,94.86666667,0.185731237,0.062166667,0.066833333,0.072,0.162166667,0.13,0.401333333
-24.0245,1239.807579,0.406455138,478.05882,698.1074419,22.54333333,22.1615,2.924234899,87.4,0.190961753,0.103166667,0.066833333,0.074,0.120333333,0.139,0.467833333
-7.5885,241.6358182,0.992702876,239.9745698,1.763996406,22.6525,23.33,3.862629055,83.46666667,0.21787,0.076,0.066833333,0.073,0.047333333,0.053,0.136
-16.02835,815.3072466,0.856315252,672.3308892,112.8132354,27.207,21.958,12.92211419,56.68166667,0.257195,0.077833333,0.066833333,0.074,0.043,0.052,0.135
-2.5364832,258.62625,0.993845435,257.0345179,1.591732141,26.505,25.3215,3.814059353,86.72455514,0.071633066,0.124166667,0.067,0.074,0.171,0.3015,0.377333333
1.7145343,157.48215,0.996461851,156.9249547,0.557195273,26.71,25.272,3.384102596,88.34986692,0.100302155,0.123833333,0.067,0.073166667,0.171166667,0.301833333,0.377
-28.8975,842.628099,0.773969623,754.8480236,220.4460982,26.861,22.1465,12.52935542,57.21333333,0.139685,0.078833333,0.067,0.075,0.042833333,0.052,0.135
-27.3585,901.2015453,0.299161609,337.5506141,790.7713506,31.83833333,29.295,12.13225501,68.06833333,0.154629183,0.069833333,0.067,0.074,0.086,0.057,0.195
-14.73544315,619.07035,0.951579785,589.0948306,29.97551943,27.115,24.165,5.321669221,82.07439239,0.16525929,0.1195,0.067,0.073,0.1695,0.306666667,0.38
-7.03865,188.9596458,0.999098916,120.7740765,0.108925703,21.9395,23.765,2.993856529,86.66666667,0.19124,0.076,0.067,0.073,0.048,0.053,0.136
-11.1360389,441.02185,0.987123668,435.3431063,5.678743651,27.76,24.475,5.728182514,81.34574849,0.193620725,0.118666667,0.067,0.073,0.169,0.305333333,0.38
-29.359,1189.831347,0.359008726,398.9835424,712.3642133,32.77166667,30.61,15.37734472,61.4,0.203259401,0.0675,0.067,0.074,0.0845,0.057,0.195
-16.0015,799.52805,0.612706963,489.8764033,309.6516467,17.405,18.423,6.500598534,62.7665051,0.271949842,0.113,0.067,0.068,0.0925,0.2465,0.465
-12.5254,1048.51,0.56020388,587.3793704,461.1306296,19.355,18.888,8.469308932,56.54301524,0.286203876,0.112,0.067,0.068,0.0915,0.246,0.465
-0.769245,116.09268,0.978379673,113.5827183,2.50996173,12.295,18.5535,0.734582652,94.36327564,0.294649056,0.114,0.067,0.068,0.094,0.247,0.463
-1.01748,164.3011,0.98424535,161.7125937,2.588506278,32.45,25.725,25.71330355,34.38901464,0.295495577,0.063,0.067,0.076,0.0655,0.136,0.393666667
-4.9408,246.1427557,0.397390462,88.40544291,134.0594909,15.39333333,14.4765,8.266781105,46.8,0.30564958,0.1,0.067,0.073,0.125666667,0.141,0.466833333
-13.9725,104.926479,0.159703017,12.25871777,64.50074507,18.125,16.165,9.004002387,50.3,0.319480535,0.098666667,0.067,0.073,0.1245,0.141,0.468166667
-28.968,1214.467403,0.287477617,325.6798916,807.2079304,32.78,36.325,16.87725394,57.64166667,0.335995709,0.065,0.067,0.074,0.1545,0.127666667,0.402666667
-14.587,407.36305,0.97741243,398.1617088,9.201341211,15.215,19.062,4.385284174,71.58301913,0.350972977,0.113,0.067,0.0685,0.093,0.247,0.4645
-19.54247005,960.8131,0.877244537,842.8680427,117.9450573,28.365,25.165,7.836792193,75.27482326,0.35580084,0.1175,0.067,0.073,0.167,0.304166667,0.379666667
-15.427,80.94140912,0.303526281,94.96805876,217.914432,20.68666667,18.655,7.520627116,64,0.3593229,0.096833333,0.067,0.073,0.122666667,0.141,0.469
-6.473,343.77205,0.983063889,337.9498884,5.822161585,13.37,19.515,2.610049355,81.19256623,0.367920154,0.114,0.067,0.068,0.094,0.247,0.4635
-3.32735,378.6335,0.958746919,363.0137016,15.61979842,33.085,26.395,28.14704422,30.47217505,0.380113102,0.063,0.067,0.076,0.064833333,0.136,0.3955
-31.338,1295.604,0.702318932,909.9272175,385.6767825,29.195,26.1815,12.47441143,62.34315258,0.41603666,0.065,0.067,0.0725,0.061,0.135333333,0.389166667
-15.0595,709.58755,0.563899433,400.1360174,309.4515326,20.455,18.8705,11.4239746,44.76841809,0.471167747,0.1155,0.067,0.069,0.091,0.244,0.464
-10.1646,660.0571,0.841417688,555.3837193,104.6733807,33.775,26.61,29.24458554,30.2611424,0.476078887,0.063166667,0.067,0.076166667,0.064,0.136,0.397666667
