Rn,PAR,fdif,PARdif,PARdir,Ta,Ts,Vpd,RH,Ustar,O3,VWC5,VWC25,VWC50,VWC100,VWC150,VWC200,NEE
0.055968107,-0.035335117,0.0093525,0.027205498,0.006983643,0.001204366,0.020594896,-0.052917591,-0.03267638,0.000542644,0.030257981,-0.004889894,0.039253252,-0.0268607,-0.004084828,-0.013771303,0.011356619,0.584989182
-0.037994463,0.069955284,-0.026451127,-0.019761722,-0.009661717,-0.004797803,-0.035207957,0.074556144,-0.003422292,0.011476113,-0.079019553,0.051882558,-0.02607375,-0.040493666,0.020983266,0.063294102,0.01254356,0.206103477
-0.503097132,0.344767201,0.101275852,-0.247938379,0.379798941,-0.046075287,-0.070932697,0.544746752,0.078556541,0.330634734,-0.251673687,0.053812803,-0.083532995,-0.02070414,-0.28066207,0.066357673,0.014088396,0.316984889
0.174173181,-6.314042257,-0.1393109,-6.4163411,-1.950409241,1.061084673,5.382920627,0.222545225,-0.28338054,-4.40344696,-0.535548991,-0.615641913,5.598785616,3.107934864,3.086969335,0.68121168,0.014579228,0.400395907
-0.040720292,0.034788319,-0.010333645,-0.026925446,0.037970861,-0.009688868,-0.006548063,0.025748135,0.016400396,0.027710779,-0.024777786,0.005202738,0.00675511,-0.007970436,-0.026357491,0.002648402,0.015529661,0.376514864
-0.102512686,0.694104978,0.479800431,1.237924662,0.224739383,-0.043931699,0.057109221,-1.360882258,-0.492440836,-1.6162344,0.092327263,0.146996591,0.875220623,-1.09751877,0.527782294,0.481351357,0.026072698,0.223187055
12.25393582,-2.083979752,5.60520241,17.45326749,7.726850128,-7.707854948,0.924553245,-1.810021114,-21.30026021,1.606848829,-4.135070039,-6.232658569,12.98995116,-17.73931823,-8.012421269,-1.926956028,0.026605666,0.640649277
-0.077259286,-0.008077093,0.005129681,-0.077219527,0.112703371,-0.028401403,-0.062210487,0.182311145,-0.125916184,0.142676866,0.022918875,0.008623954,-0.139071752,-0.026608599,0.070177667,0.1296806,0.031654351,0.335953055
-0.854468496,1.852989257,0.301819057,1.577963819,1.051624784,0.054924671,-1.660529155,1.236023291,-1.107417507,1.281848842,-0.352272149,0.677928861,-2.502984309,-1.185661372,-0.473157516,1.117112485,0.035098079,0.308158973
-0.004630858,0.145071419,-0.259308483,0.01374862,-0.266900067,-0.019507298,-0.138857075,-0.460729154,0.241269118,-0.139006034,-0.099564682,-0.136438084,0.299374931,-0.249528514,0.218235809,0.072219959,0.03699227,0.436965554
-0.125058405,0.105378699,-0.029742029,-0.078377604,0.113453393,-0.030263027,-0.019698197,0.080234893,0.047054336,0.084689184,-0.075992265,0.015685498,0.02262909,-0.025378706,-0.077189814,0.00952716,0.048948039,0.602715821
-0.04626563,0.014333009,-0.149836709,-0.187999367,0.527597427,-0.395865961,-0.426954722,0.72976453,-0.531107627,0.812732162,0.298190606,0.166642941,-0.630610589,-0.369371282,0.26238081,0.496084064,0.051923464,0.673553327
-0.133745035,-0.045453983,0.092741145,0.009566032,-0.037544008,0.006255142,0.039032951,-0.182396236,-0.063955691,-0.058845691,0.09501958,0.053016871,0.077820309,-0.095805234,0.099346173,0.092427382,0.055975891,0.668991472
0.24605077,1.290922721,-1.192607786,0.183411074,0.249107089,-0.631130023,-0.465722956,4.226261715,-2.231671549,0.529746957,-2.940378581,3.520835652,-2.155270735,-0.844313412,1.476948286,2.877780736,0.070518137,0.569410397
-4.801759791,10.72904588,-0.101968465,7.486875751,4.407761348,-5.116034605,-0.383993939,10.04020798,-5.436751377,-5.128963636,-8.6353827,-3.77267384,5.244958891,-4.125560829,-4.171779884,-0.884320598,0.072817304,0.66382324
0.208037388,-0.121475467,0.357255101,0.380272282,-0.000421071,0.415433667,0.309583621,-1.998952528,0.002122518,-1.158562883,0.404398711,0.129510298,0.679431758,-0.525601609,0.473094878,0.272235808,0.076456177,0.34799428
-2.443721729,-6.022196605,6.393712123,-0.768117321,-0.909722225,2.851872129,2.156749721,-20.64525955,11.67680474,-1.957012062,14.6355174,-18.47273131,11.73906966,4.033933015,-7.943076299,-14.82017378,0.086017324,0.229114157
-0.340602655,-0.033248011,0.085835747,-0.23595123,0.036260242,0.207148686,0.033254189,0.279387291,-0.085557901,0.017947902,-0.193244891,-0.138878024,-0.14479039,0.210975713,0.079673239,0.162579871,0.088249037,0.641698029
-0.255885499,0.115698066,0.080972158,0.187665617,-0.05152178,-0.138808125,-0.085229885,0.487959071,-0.092338974,0.183095712,-0.211867994,-0.002811789,0.148158539,-0.137921035,0.061092918,0.111348036,0.099709217,0.640095409
-2.242278067,4.581200424,0.853676488,3.98235343,1.994753646,0.519639573,-3.798407294,2.875896713,-2.184415213,2.791508951,-1.416388202,1.888777291,-5.852641847,-2.557303209,-1.279593809,2.581677092,0.113938209,0.406049673
-0.146436498,0.529749207,-0.868560378,-0.017550446,-0.864949195,-0.091944471,-0.505737735,-1.273532372,0.792006989,-0.392749374,-0.447232021,-0.414728352,0.783578754,-0.61373712,0.744291153,0.241576686,0.114069773,0.58348523
-0.333898981,0.211082331,0.062908383,0.081102803,-0.014543949,-0.049452823,-0.158254767,0.600614877,-0.086121164,0.184479789,-0.253781966,0.081575935,-0.155304501,0.029721822,0.146835196,0.18553888,0.121669808,0.629237447
0.001893938,-0.121262293,-0.225888878,-0.370175767,0.847717892,-0.773327609,-0.498258372,1.076706204,-0.962668732,1.074168292,0.54302217,0.168816053,-0.595212756,-0.644220871,0.625446141,0.807447687,0.1301446,0.334226715
-0.92843108,1.474358412,-0.183627209,0.336557782,1.804805668,-0.782321109,-2.04380269,2.608234131,-1.731026663,2.633336466,-0.142490396,1.147616002,-3.092613908,-1.615869629,0.184957564,2.081362735,0.131788959,0.59995008
-0.522348669,-0.070812788,0.129403114,-0.412241298,0.069792085,0.357075152,0.067608703,0.394149064,-0.131040219,0.006705247,-0.289656478,-0.227363003,-0.255739686,0.364779243,0.124519762,0.253693128,0.131854104,0.592293041
-0.701604252,-0.066404134,0.116136717,-0.359623611,0.056702883,0.239101064,0.018065987,0.682014534,-0.110500411,0.126944249,-0.380464373,-0.176650374,-0.187315021,0.292366344,0.158977965,0.304530963,0.136958377,0.686252719
-0.263935579,0.229525129,-0.067897218,-0.180420314,0.302001902,-0.070895573,-0.002596335,0.129826801,0.107579011,0.215402068,-0.187789667,0.031843285,0.141588813,-0.086647581,-0.257842944,-0.029253123,0.143232619,0.703998061
-0.384828389,0.616394088,-0.291622735,-0.211705019,0.457647198,-0.230091305,-0.151523018,1.301429345,-0.361534232,0.405156818,-0.889117417,0.853155308,-0.490850491,-0.200617861,0.033589365,0.659318402,0.14522312,0.554670327
-1.643845488,-3.911380067,-0.826561007,-5.764781341,-1.8558183,-1.182550899,4.586860504,2.10327068,2.410404543,-3.273556861,-2.086211111,-3.094075284,6.11362894,4.691751337,3.213412075,-1.439057711,0.14625033,0.47943353
-0.21019569,0.168918128,-0.207391199,-0.154936334,0.703104257,-0.493171896,-0.667801737,1.006090815,-0.763332801,1.119152118,0.246328091,0.266487791,-0.944082227,-0.479077133,0.551917175,0.722194019,0.148076185,0.50379651
-7.65964797,3.182064118,-1.291079752,-3.623382452,4.383432366,-3.991692626,-5.118807235,15.73165574,-2.092863509,10.53425826,-2.782228904,-0.036214977,-7.033356665,0.4521378,-0.075918937,3.060435364,0.149158323,0.562095029
0.939016813,3.360527501,-3.458783991,0.402338311,1.406410497,-2.353424265,-1.892971724,12.64571325,-7.358954653,2.477270216,-7.450337978,10.22955395,-6.989766386,-3.133565234,4.75971604,8.980394737,0.155401673,0.313855897
-3.028115596,1.391014436,-0.448044029,-1.657186634,1.686529635,-1.795265544,-1.660094686,6.100825445,-1.19141133,2.7857036,-1.159721894,0.428653232,-2.554435748,-0.022970543,1.178704552,2.237243059,0.163967738,0.552256327
-1.118675489,0.610192732,0.325875736,0.538425187,-0.856914585,-0.224709728,-0.642882249,0.488520091,0.415119916,-0.065980277,-0.084456769,-0.443798659,-0.076963795,-0.551800188,-0.482075896,-0.12177864,0.170568785,0.486130293
-0.446490234,0.688140622,-0.148495902,0.121919955,0.353532191,-0.302622026,-0.357603798,1.05501095,-0.173939937,0.538497175,-0.560882078,-0.063062726,-0.383406133,-0.034497689,-0.096313539,0.172049457,0.174479316,0.398432195
-5.489255703,8.724696737,2.243785131,6.126235053,5.636182482,0.793151358,-6.412296192,9.889116125,-6.238355224,5.310354929,-4.180571145,3.785948352,-12.54569968,-3.580658503,-2.782576194,5.788877511,0.188193437,0.526476309
-1.825609226,1.253281477,-0.317573879,-1.046885979,0.793551763,-0.225188763,-0.411349588,1.415432109,0.829349736,0.640820284,-1.016829981,0.158139843,-0.477610943,0.236007069,-0.546703808,0.320059974,0.191857047,0.66365636
-0.491371961,0.240837623,0.143823998,0.36380362,-0.08348588,-0.256818693,-0.161295565,0.951952024,-0.171568221,0.354135619,-0.433004985,-0.017020923,0.277577705,-0.243131485,0.115456823,0.203557092,0.200993756,0.513171978
0.164579055,1.837244383,-1.624872614,0.5734779,0.577573107,-0.928832077,-0.520371549,7.070368417,-3.693989006,0.851559714,-4.735151997,5.342794963,-3.474175739,-1.110520576,2.793483156,4.912131671,0.20277013,0.567152488
-6.387637419,2.983845313,5.052278874,0.393392609,8.12371546,-0.047187314,-2.12171851,17.00858463,-6.714714038,7.373141872,-2.297731766,4.374894193,-12.33270686,2.069217507,-3.538476027,4.293308463,0.208730839,0.442259665
0.160558182,-0.310043179,0.528357332,0.328149129,-0.044170766,0.656385394,0.275017394,-2.407074472,0.009232171,-1.191541816,0.675774202,0.327096246,0.65371244,-0.601912344,0.742079887,0.464499931,0.217417166,0.449395205
-1.889731499,-4.317807529,4.620808655,-1.037328127,-0.355266494,2.305766045,1.465048867,-16.2363085,9.219189407,-1.302224066,11.20302559,-14.24671711,8.442954285,3.412349709,-6.00787883,-11.37876023,0.226324506,0.627034924
-1.550495938,1.07237194,-0.276636622,-1.00261132,1.2295813,-0.510986801,-0.655865282,1.885775918,0.147276273,1.232860893,-0.547495318,0.370409835,-0.952044168,-0.069347064,-0.289940473,0.651172915,0.232553149,0.576225846
0.166329595,5.022232826,-3.490790535,1.752921009,1.241939165,-1.586887105,-1.940036406,13.13030164,-7.18741768,1.339016306,-8.634470528,11.46983194,-7.921115554,-2.937811024,4.710899171,9.443950105,0.24310486,0.714102673
-0.094271766,0.232212414,0.077695828,0.255020894,0.008388081,0.098494759,-0.147798758,-0.285771067,-0.120114633,-0.122784521,-0.135928441,0.058472656,-0.085767805,-0.111070039,0.518526037,0.322409658,0.24474379,0.310439181
-0.642506245,0.547824463,-0.160931509,-0.416240847,0.592111488,-0.15064714,-0.101980579,0.414826786,0.239262792,0.435227992,-0.399217012,0.091167611,0.099590293,-0.125947923,-0.394415139,0.05821258,0.252590755,0.46996743
-0.622775878,-0.016281007,0.1888473,0.244673003,0.504526136,0.073713364,0.318871436,0.517765853,0.072821077,-0.091202958,-0.130044968,-0.192547875,-0.295605134,0.174475176,0.380418806,0.633351841,0.274745328,0.169202949
-1.064935593,0.121077763,-0.744960248,-0.054453375,0.138792431,-1.753760844,-2.413866753,1.480827188,-1.273565445,2.464767533,1.190968864,0.142699974,-1.769791426,-2.143953332,2.667838255,2.555334456,0.318506156,0.505630747
0.645963723,0.856713579,-0.208181847,1.169274903,0.15692377,0.403360366,0.089281975,0.282719342,-2.757797414,-2.043757948,-1.953531271,4.309707609,-0.90458469,-2.23882471,2.96214768,3.995506265,0.332075042,0.259850211
-2.6336522,0.95931705,-1.422910011,-3.668981634,4.017552801,-1.185626654,-2.669228896,8.198960456,-3.500982135,5.527922717,-1.092277607,1.370072016,-6.010902766,-0.467739066,1.276069275,4.13245789,0.37697047,0.462407497
-2.236674383,1.23891959,-1.942385372,-2.772647994,5.800842005,-4.113693414,-3.757618919,10.14605376,-3.779356585,8.89725587,0.787772216,1.135019671,-6.306466971,-2.266973755,0.545053261,4.024172568,0.404004737,0.431074417
-0.27551074,1.267531167,2.044297925,3.472517109,0.420497404,0.826383961,0.510464765,-6.977942816,-0.863130373,-5.635956449,1.366707997,1.097731649,3.054462595,-3.608402912,2.677641368,2.11832482,0.404552002,0.51570826
42.31829851,-95.80094162,-19.4745245,-82.92111684,-45.60074416,-20.8025744,85.77868927,-37.03100713,39.63630505,-62.0639726,15.72430388,-40.53333424,138.1428994,54.42134628,36.16780502,-50.44506127,0.433436089,0.432664089
-1.461160028,1.494480521,-0.379714955,-0.602595105,1.227605564,-0.523286547,-0.23127975,1.631147126,0.180331785,0.701783893,-1.356160171,0.289082102,0.147792892,-0.309417661,-0.803951308,0.272534626,0.434998651,0.541329329
144.8076509,-327.5803133,-62.78052024,-283.4403206,-151.1833751,-64.62566458,288.26961,-131.5956807,138.0756044,-201.4441617,61.84483223,-129.7491832,457.2559641,184.6808467,113.1424698,-172.5773054,0.44605509,0.474488787
0.107060823,1.503868344,-3.641458691,0.501028698,-3.36710907,-1.028382598,-3.006703567,-5.628892457,2.056166597,-0.457991594,-0.06008897,-1.817045397,2.772225288,-4.116341404,4.130945032,1.908397913,0.446606498,0.478692642
0.424695833,-0.129198059,0.389330413,0.673210773,-0.583867374,0.033523065,-0.058003125,-0.282122662,0.387758289,-0.219295102,0.398652781,0.010315517,0.02814944,0.338868078,0.07532322,0.743470826,0.468690884,0.49598482
-0.67774805,0.634642793,0.067819246,-0.01360217,0.086469385,-0.001700076,-0.340793301,0.95923072,-0.184555727,0.357861122,-0.821320173,-0.235067915,-0.637293646,0.351911476,0.725818572,0.709071606,0.483585154,0.416932811
-14.51096047,7.918005704,8.699679848,3.779141153,9.732911731,-0.617652545,1.98189111,15.98192531,2.469542402,-0.757921844,-5.88959253,-2.037452945,-3.271555838,9.061548939,5.41249411,12.96887738,0.486612636,0.315071528
-0.567791871,0.636634795,0.741181195,2.314237055,-0.306022373,-0.832708752,-0.305665345,0.397313186,-0.534373445,-0.217814012,-0.3692892,0.596312124,1.812545784,-1.965151206,0.96625447,0.85811811,0.502507744,0.225611125
-32.99450535,21.85424428,11.33786461,6.948838447,-20.29850675,7.923747093,24.8135711,45.90222301,-1.178946329,-44.14223589,-59.1549282,-27.01350095,38.87621619,28.19876511,-17.85216965,-17.30363239,0.506621516,0.246226507
-6.603150341,-7.421281273,4.985051641,-2.398986087,6.928725878,-5.02488421,0.275933504,11.31208389,-8.555738372,5.501981511,8.582341975,3.520413328,1.647981935,-9.128287196,5.764436587,10.65623326,0.510959022,0.438893301
-2.09814842,1.66594879,1.829602246,-0.205970478,-0.123505186,0.552961462,-0.739816036,3.798581369,-0.178854356,0.702265229,-1.322846119,0.520985746,-1.501374978,0.10956612,-0.489321277,0.894974056,0.528436726,0.379586311
-5.675184876,-8.752542144,-0.724111099,-14.63122904,18.0920287,8.971038199,8.509084234,19.7911092,-10.89052879,6.401931949,-11.72432703,2.899882547,-8.434188564,16.22000052,13.53961325,15.27777495,0.550230436,0.563990407
0.107057231,-3.470135261,-2.24258203,-6.016200491,-2.297413709,-2.020071153,3.833996651,6.42094708,0.399807185,-0.797030846,-3.815158663,-0.297291735,4.538449669,4.022248658,2.861922508,-0.163394595,0.568622319,0.385268849
0.72476602,1.824818389,-4.57484471,0.617234723,-4.483574509,-0.706217844,-2.358234949,-8.325761898,3.53568442,-2.058180624,-0.981068213,-2.277331477,5.292103561,-4.382041019,3.806590466,0.903747628,0.597750727,0.517182842
-2.410233332,0.14354247,1.287407689,-0.180261488,-2.723115515,2.506402397,2.145491179,-3.704719489,4.823021144,-3.384384935,-1.852110778,-4.295425764,4.524470418,3.876973496,-1.83245734,-4.236135144,0.617962358,0.460882563
-0.165024264,-0.328451884,-1.09730088,-2.098559522,4.874959061,-3.21165476,-4.353874992,5.863845788,-4.841446258,8.415554627,3.709711126,2.285623239,-6.991259308,-3.553673718,2.938503815,5.214799849,0.618324861,0.440626834
1.622753799,-1.369053454,0.509724241,0.582260284,0.669425294,-0.054854334,0.840751486,-1.950507237,-1.072727795,0.347288092,1.196147998,-0.247325972,1.610827882,-0.966840098,-0.648380872,-0.66461492,0.624772966,0.653370968
-1.262926136,1.260972557,-0.359299679,-0.602746534,1.053146316,-0.329602398,-0.444937247,1.047064207,0.346023062,1.057329091,-0.980547982,0.136968938,-0.150085112,-0.14353439,-0.321694618,0.312063014,0.666419828,0.595993164
-11.13135898,-19.67312631,24.55707513,-1.800495962,-0.698458082,11.04061024,6.552147236,-75.08167992,42.6632557,-5.490561483,53.55506791,-68.10839862,40.26660624,14.8895638,-30.08863039,-53.2608085,0.697205377,0.571318723
2.477621638,-9.055501593,-1.10774517,-9.138978993,-3.974924038,1.848372286,4.620614576,-5.384065984,5.849065783,0.240808285,3.223484704,0.097716361,4.634286575,5.480795421,3.046562893,-2.10985488,0.712929526,0.359862871
0.638009797,-1.118691979,2.97529289,2.78970338,-0.527271681,3.074280519,1.580538425,-11.46267265,-0.879675935,-7.548465905,2.56245273,1.307880673,3.759549372,-3.265354277,4.001260244,2.505863429,0.755121876,0.725340665
-1.078383605,0.820135177,0.956805136,0.309321196,-0.025266391,-0.169142543,0.067926511,1.420128996,-0.682662621,0.715860927,-0.412907419,0.182569435,-0.226181975,0.23602326,0.334253511,0.548135295,0.758626176,0.115686393
-1.977013749,1.682914807,-0.435560258,-1.138665686,1.755075325,-0.493325383,-0.354673967,1.365347964,0.689983264,1.370406515,-1.203523569,0.228954165,0.309915334,-0.41298539,-1.202683179,0.162409731,0.767217542,0.320171426
-0.747898407,-0.646883455,0.808471034,1.719537453,0.900974813,0.266819204,1.471754617,-2.32040155,0.19319953,-1.940930903,0.58398297,-0.74863971,1.143789128,-0.596725233,1.898009342,1.772240792,0.782876886,0.109083141
-1.532689541,1.961418674,-1.003661532,-0.459217196,-1.346364173,-0.134427502,-1.620470147,1.495353,0.17222598,0.389910948,-2.487430908,0.828655053,-0.762020874,-1.071000058,1.833332048,2.167197992,0.810806856,0.504443888
-6.09043265,13.14766006,-0.815119694,9.126610616,6.525222834,-8.160339283,-1.253573599,15.83100623,-8.985745067,-4.716367865,-10.85895268,-4.735648556,5.513540332,-5.696413832,-1.867080702,1.29012265,0.827298549,0.186308106
-6.240290402,-1.221235557,6.07802659,-2.700969719,8.587547892,-0.07932926,3.163107332,21.36806075,-6.856152799,7.17282603,-5.022543106,4.393298411,-6.912471375,8.001067261,-0.153196468,3.738201251,0.86716381,0.640035706
-7.748892148,15.12218051,1.846194341,15.55182933,5.084336241,-9.035645941,-3.614284116,21.6393564,-12.59716945,-3.360690676,-12.00091883,-4.600217823,4.341729485,-8.350665498,-1.554182102,2.983634494,0.874636675,0.320962665
-4.807013339,-3.845659998,2.696617603,-0.34308389,5.549259018,-4.250574348,4.487819988,9.279271838,-4.684308923,5.811108175,0.267666203,2.374310924,-0.90862435,5.053003899,-2.341743556,-0.64535949,0.903283698,0.686003838
-0.94608368,-1.219126173,0.273847728,-1.436394097,0.001183981,1.16750153,-0.580531951,-1.231524584,2.588668202,2.924009286,1.598999169,-1.101093239,-2.162947318,2.066021587,0.608718417,-0.201495763,0.963150499,0.207477356
28.72039025,-18.2040499,9.313583104,19.89714653,-22.80440589,17.86811035,28.11442899,-52.55306226,10.15352513,-34.67089712,-0.57716007,-10.63715591,43.62369886,7.228572014,-15.34859336,-30.74063964,0.97681468,0.721267292
-4.898460087,3.730829442,-1.368026914,-3.379823619,4.823875675,-2.528355774,-2.465223401,9.805095301,-1.818107946,5.594606177,-3.195655099,2.26505515,-4.21053338,-0.866609282,-0.383650778,3.605064518,1.012963403,0.387635374
-17.08956313,4.70995481,2.203399128,-0.187932781,2.148688493,-0.463483524,-1.05218857,19.44274719,3.325614178,1.491865081,-8.253303088,-1.002511641,-8.027726065,5.175903981,6.199816743,9.439231753,1.051307526,0.520925405
-3.460682305,-0.229355898,0.726530341,-1.845324701,0.869176396,1.39078383,0.356370487,4.578079691,-1.400565316,1.115347279,-2.728850996,-0.95216273,-0.692433583,1.787227324,1.306200962,1.968375154,1.060974801,0.590345872
-16.56903687,33.73251912,5.080605154,25.38386076,20.76987793,2.177147542,-30.5855719,20.21084404,-17.59100471,25.51242868,-5.520172004,13.43226314,-47.05935893,-21.15059927,-10.16699641,20.39323833,1.128721273,0.473010105
-2.509803081,5.880955176,-0.746335534,3.69856593,1.874650426,-2.688727849,-2.074819837,8.074287481,-4.239118357,0.331599041,-5.614918617,-0.203810165,-1.317304122,-1.624793582,1.545293689,2.456804817,1.165655772,0.508601492
-4.473920609,-0.435647754,1.126380908,-3.101202469,0.516215713,2.722101766,0.458568821,3.762378755,-1.168474181,0.27363461,-2.585855186,-1.837147986,-1.901936517,2.804722666,1.059954819,2.154072295,1.169258912,0.518559599
11.38665779,-33.2648506,0.716917827,-26.55280666,-15.4945708,19.20623116,4.540582908,-31.20219055,22.9791166,14.78893553,21.87004973,12.59001574,-12.2513434,17.40390763,10.6265412,0.568434649,1.180984385,0.326860995
37.2245584,-31.28762944,-1.445039626,27.87463615,6.478666659,3.981294857,10.25142577,-30.50442218,-37.66707187,13.91316688,18.14895189,4.152734018,18.72659972,-19.91564351,0.348093239,-26.29343205,1.276854178,0.669227189
1.444688128,4.082832612,-2.877923058,-3.40314237,2.895281159,1.794624016,-1.318641726,-5.906348187,0.671369126,0.264434032,-1.62269963,-0.502382789,-9.503243084,5.338610514,4.890837023,1.521945283,1.32074727,0.391397358
-9.005054893,2.900293683,0.082743854,-3.950038856,1.023233146,1.525504502,-4.029185057,9.260246587,-1.842334251,3.772321303,-4.338611349,-1.172711275,-6.680639387,0.70387818,4.019590846,6.935170879,1.348390252,0.407294076
-2.425378871,0.33924327,0.671612448,0.689451179,1.140064968,-0.774720625,0.219170555,6.495710434,-2.212287929,2.687898384,-3.405146736,0.357722229,1.69506359,-0.012879528,1.969277264,2.169973562,1.366982625,0.698498827
0.954504213,4.951864144,-10.31540437,1.089696088,-9.930508869,-1.404568106,-5.548148786,-18.70012925,8.930983616,-4.545354747,-2.713914223,-5.45447169,11.76833887,-9.368237847,8.032788672,1.641130462,1.441316936,0.788442186
-46.34030208,26.04447555,-26.04867075,-26.49813224,-35.76214346,-4.513147121,-28.22172503,-8.63834725,43.02105081,-8.331272234,-28.04721069,-11.14747092,-3.794665671,4.344363725,25.85104567,16.49933664,1.441662028,0.664972217
-111.5853975,-60.87693097,1.494015986,-84.31479244,-23.69715259,43.19382094,11.16738364,29.88538727,11.97646401,-0.585549797,-5.366511692,-17.92596456,-27.13928701,38.54176255,8.869204221,20.43631175,1.508407666,0.673017442
-3.055323174,2.68584965,-0.093168004,-0.813467069,1.918384793,-0.679581326,-1.190102177,4.707302202,-0.400052146,2.606639848,-2.554496753,0.810127497,-1.074363073,0.126949435,-0.240121719,1.042943116,1.594393341,0.36946564
-6.069251276,-0.327528028,1.81955422,-4.330209654,0.809906508,3.469160822,0.584131048,5.077172891,-1.330577983,0.250382105,-3.625849531,-2.636399294,-2.400318768,3.539939515,1.240405605,3.431002319,1.682882061,0.453171575
-6.498396144,-0.579616208,1.625491314,-4.471601127,0.745416769,3.946893423,0.617904499,5.449109561,-1.693563848,0.404501719,-3.757877786,-2.64930033,-2.823126988,4.039690719,1.520695507,3.132769966,1.690790391,0.487597682
-6.340128445,3.847849926,-3.137029478,-4.52662537,11.36784905,-6.392959272,-7.709094635,15.03704534,-7.532785265,14.93224571,0.457124072,3.501861531,-10.04919946,-6.236766676,2.469841245,8.014383125,1.696541032,0.594682584
-3.477240486,-8.611900444,0.474964914,-11.57636302,-1.461046141,8.482373092,-2.733299586,-4.544228209,8.726409054,15.02714304,6.660261341,6.812382688,-14.22472166,6.73497103,4.05083358,2.57704101,1.714055311,0.340268906
-1.668654216,8.968987812,-13.39018814,0.161366341,-10.44692088,-2.825263898,-8.245561904,-10.03041482,6.034410574,-2.990012394,-9.538371726,0.534438214,7.360278095,-11.93615197,11.50902001,8.484588614,1.721812988,0.561412352
-12.25967676,-0.327911838,1.577773912,-12.57541967,10.28418398,-5.484289384,2.224605545,26.79007473,-4.017117545,7.910463544,-5.184242204,3.030248553,-3.5216675,1.645685464,0.934420948,8.447436133,1.746536525,0.370792456
-14.03705327,5.840190891,6.613481632,2.549869685,11.33454514,-4.551258882,-1.990513277,32.17407128,-8.721002294,12.72170618,-7.542671214,-4.465581282,-8.443796746,4.056597981,-6.395713562,1.259514885,1.763250206,0.435829046
-5.681649495,5.803116345,-0.031865101,5.720221107,5.606055049,-2.753379702,0.546403646,14.45948783,-5.996539168,-1.08561729,-8.54389981,1.867908088,-4.498595123,-1.729840897,4.398190368,8.934238083,1.790380682,0.405085799
-2.949085912,-12.90552674,-1.987097642,-16.83874319,-5.46159092,-0.62598197,13.9866489,9.851839295,0.102836655,-8.655980439,-7.408091054,-5.594103505,18.02846015,11.18479488,7.565296398,-1.352348521,1.815303444,0.424866784
-10.22499365,42.14217984,70.01279546,130.0205198,-1.686234198,21.50749039,34.14473991,-158.9603374,-66.07122952,-220.4039612,2.785712697,-11.61053301,111.9410993,-89.67099603,85.08748201,55.35158686,1.822502333,0.550967326
-25.10938378,12.18847935,4.199331838,-1.371645206,-5.616232722,1.379205373,-0.693533826,27.17487311,7.174490532,-2.649844728,-20.35954623,-3.44586268,-15.20085274,18.72067944,11.78302691,10.11344192,2.018006197,0.506932696
-4.998404422,4.666059892,-1.305913094,-2.759690531,4.531909092,-1.398067143,-1.103345994,3.780053951,1.531117106,3.503237625,-3.426765637,0.550283072,0.489337893,-1.001376967,-2.787045054,0.530557516,2.020796946,0.304310672
-3.374520699,2.266190977,-0.187011168,-0.981556598,1.09765779,0.427518003,-1.479143358,3.827683125,-0.534925192,2.402593203,-3.094008905,-0.738032236,-2.387205381,1.326789073,1.956116949,2.067761787,2.062711567,0.637211377
-3.661588165,3.482059962,1.467838981,2.186528291,1.514122781,-0.277125539,-2.971871807,-1.132742745,1.943690313,2.917363372,0.724511124,-5.962020383,-0.657819044,0.960426412,-0.092626303,-1.929309044,2.19341242,0.450610837
-5.945434939,2.646664891,1.115857371,1.288672586,4.097839917,-0.597517566,0.032719976,6.892693117,-0.007084019,2.256447372,-2.960394872,-0.483898101,-2.363916073,0.354014352,1.514975895,4.416818719,2.307816314,0.383894969
-48.27778607,36.95758656,-11.16634709,-0.777181242,-5.560938808,-5.718975693,6.933426423,95.57262218,29.2493027,13.19964141,-80.69749418,-26.1467586,-6.057460298,51.65046977,-24.85330536,-23.62087161,2.329065816,0.224870237
-32.04406259,19.63063348,37.84425896,-6.810710033,-6.771129238,24.66032635,7.572647375,46.57428566,9.781569961,-11.79718,-26.63426003,2.759044432,-20.30299481,27.41286484,-23.03786314,-4.306829205,2.46680526,0.40012257
-2.074086518,-6.249792323,2.264008807,-5.558216569,-2.864797809,4.149534494,-0.845526763,-4.964020433,6.742215419,9.278769586,5.549642297,2.780705544,-4.290293988,3.310464254,2.692562986,1.411524968,2.594525696,0.348231652
-258.0278381,120.3646329,19.63031834,-53.01023303,-7.151078106,-49.38161608,-69.03738444,328.8228093,31.96477506,82.40940378,-187.387067,29.63107815,-63.12857362,28.93887584,18.25064828,104.7250547,2.619884368,0.458084453
-17.09713483,23.89814736,3.626927259,18.04203663,10.04560104,-7.164551162,-6.359891033,34.35245852,-20.79931091,-5.191688317,-22.02267672,-10.57723502,-4.029741722,-5.620168572,2.271884541,9.354002785,2.624113171,0.355964219
-37.40466578,-2.459485892,13.06382878,-12.13404009,-3.627374991,13.53055964,0.658829012,44.56958369,-7.695319662,1.199242745,-20.95554393,-9.924231554,-22.43850423,22.98104363,17.71629867,21.29480199,2.726963254,0.626998958
-10.89747458,23.29341044,-4.165896925,12.90230416,20.51825308,-14.27399309,-21.59596633,44.91896624,-28.6166361,25.20130321,-11.72956033,12.49048337,-31.27439704,-18.26505801,6.147472379,24.48296857,2.762950716,0.281206482
