,Rn,PAR,fdif,PARdif,PARdir,Ta,Ts,Vpd,RH,Ustar,O3,VWC5,VWC25,VWC50,VWC100,VWC150,VWC200,NEE
560,-0.010742365,0.003847126,0.021527517,-0.01137185,-0.034964883,-0.012625276,-0.018444429,0.205080468,-0.010531293,0.080810245,-0.027987435,-0.018410085,-0.110388564,0.068840042,-0.022037665,-0.009557686,-0.020620111,0.290708548
582,0.000260233,0.00420865,-0.000679835,0.001427503,-0.01088766,0.000189066,-0.006307358,-0.020781042,0.01245156,-0.010142829,0.012202818,-0.004235515,-0.006530996,-0.004914306,-0.011805098,-0.009635496,-0.00390175,0.522405022
74,-0.006761943,0.004559205,-0.014605916,-0.020462989,0.061989798,-0.045633325,-0.049408814,0.082918667,-0.064435682,0.092614401,0.033880488,0.022264791,-0.07246552,-0.045536021,0.033110916,0.06159577,0.007814083,0.644642158
64,-0.00893189,0.004822787,-0.001518175,-0.004453134,-0.001248583,-0.000153992,-0.003093284,0.008019794,0.005075718,5.20E-05,-0.004322081,0.000730142,-0.005951381,0.0040308,0.00051426,0.001985907,-0.001801545,0.695356719
490,-0.009132092,0.005509373,-0.001810914,-0.004639779,-0.000832614,-6.33E-05,-0.003582616,0.00933281,0.005488253,-8.53E-05,-0.005081887,0.000940305,-0.006914609,0.004394055,0.000495179,0.002288388,-0.002215669,0.523793288
445,-0.067150894,0.006505349,0.074663119,0.014468322,0.057754886,0.023691591,0.025805533,0.045710182,-0.007668652,-0.001424822,0.014735951,0.008342735,-0.036752409,-0.021613287,0.012840072,0.048430126,0.000162508,0.337039211
704,-0.015386371,0.012923945,-0.003953351,-0.010364177,0.014360955,-0.003895125,-0.00233399,0.009813288,0.005974722,0.010565195,-0.009226543,0.001952099,0.002812144,-0.003023936,-0.009603218,0.001111943,0.006029327,0.523765235
672,-0.04626563,0.014333009,-0.149836709,-0.187999367,0.527597427,-0.395865961,-0.426954722,0.72976453,-0.531107627,0.812732162,0.298190606,0.166642941,-0.630610589,-0.369371282,0.26238081,0.496084064,0.051923464,0.673553327
492,-0.022931778,0.019287392,-0.005622453,-0.015025662,0.021075608,-0.005221625,-0.003490651,0.014398629,0.00875502,0.015392878,-0.013938172,0.002888618,0.003760634,-0.004327808,-0.014361799,0.001734767,0.008911145,0.531771858
209,0.022491353,0.033827423,-0.039255584,0.013830684,0.047510356,-0.062271707,-0.049743761,0.129831433,-0.096018293,0.073418257,-0.024851123,0.105981246,-0.0853967,-0.075605841,0.060546341,0.105403201,0.003332449,0.501336475
847,-0.103385419,0.042895059,-0.086866184,-0.149991813,0.388075547,-0.245111824,-0.297826094,0.601788528,-0.45315479,0.555085627,0.120992289,0.175286583,-0.490179448,-0.26290029,0.259758795,0.466416002,0.068646585,0.563693333
291,-0.182305319,0.044427206,-0.054365589,-0.062105256,-0.183110446,-0.104712458,-0.084265558,0.670126187,0.015445517,0.36649713,-0.318382662,0.26220683,-0.101088653,0.028051614,0.105899631,0.180622535,0.104242607,0.341930509
659,-0.066630095,0.047717119,-0.111128839,-0.148933294,0.499778009,-0.35659963,-0.397119196,0.63597691,-0.522815961,0.713612746,0.26270915,0.194477726,-0.578329196,-0.379821109,0.290372223,0.51918315,0.067323917,0.431274385
331,-0.021296536,0.05309968,-0.016000275,0.027622082,0.010939469,-0.043872547,-0.013161321,0.126765108,-0.028580747,0.013562154,-0.054227503,-0.027433175,-0.00733968,0.004009708,-0.037694727,-0.018120986,-0.013957746,0.441612287
591,-0.004320353,0.054275065,-0.009978562,0.046448618,0.018123654,-0.022115266,-0.010170543,0.076799169,-0.070342849,-0.027730831,-0.064617416,0.049461469,-0.01668724,-0.043294601,0.027131545,0.057188897,0.000990509,0.315337672
502,-0.004341416,0.069604594,-0.011379661,0.02072179,-0.191679382,0.003223347,-0.108723099,-0.358344008,0.21719158,-0.174777882,0.21265795,-0.073249746,-0.113951237,-0.084089788,-0.204984678,-0.166618979,-0.068122916,0.683445114
738,-0.024361123,0.070779723,-0.0311553,0.018469986,0.010400959,-0.020358352,-0.04975276,0.120254687,-0.043978442,0.058228165,-0.092825498,0.049583587,-0.08415262,-0.000187154,0.077852423,0.077741934,0.038264022,0.609895528
572,-0.006549763,0.101741027,-0.147554192,0.020194402,-0.108632202,-0.028041798,-0.071014547,-0.111580093,0.059956849,-0.047025999,-0.118905206,0.014485465,0.085022979,-0.137063975,0.151264642,0.113281941,0.023271294,0.282307024
378,-6.434964928,0.101946687,1.52786815,-1.173561374,-1.406855686,3.549367804,-0.762234427,11.58629429,-4.141333823,1.474196995,-6.607841219,-2.965877542,-6.313070674,5.730493305,4.258485297,4.255422014,1.302503915,0.465227186
666,-0.598089045,0.102264397,0.222724717,-0.277661488,-0.394670194,0.529660645,0.464926869,0.398151672,0.479225563,-0.509800697,-0.894405244,-0.282787164,0.266902275,0.872543801,-0.446238997,-0.401202243,0.020686716,0.465529296
114,-0.112774652,0.102334825,0.031124873,0.111964478,-0.135286849,-0.064461698,-0.104216241,0.018357858,0.082960347,-0.016607746,0.020930497,-0.045055774,0.007043695,-0.115681676,-0.091210891,-0.049167478,0.009705251,0.643356754
303,-0.255885499,0.115698066,0.080972158,0.187665617,-0.05152178,-0.138808125,-0.085229885,0.487959071,-0.092338974,0.183095712,-0.211867994,-0.002811789,0.148158539,-0.137921035,0.061092918,0.111348036,0.099709217,0.640095409
754,-1.064935593,0.121077763,-0.744960248,-0.054453375,0.138792431,-1.753760844,-2.413866753,1.480827188,-1.273565445,2.464767533,1.190968864,0.142699974,-1.769791426,-2.143953332,2.667838255,2.555334456,0.318506156,0.505630747
464,-0.434349479,0.15313721,0.152711106,0.263468253,-0.089460457,-0.148203895,-0.110062223,0.821108145,-0.17796635,0.264536514,-0.376600841,-0.036359824,0.173739386,-0.127268915,0.159552849,0.217675422,0.162799295,0.510054495
342,-0.50882805,0.159157127,-0.352257565,-0.608598092,0.086252772,-0.038513854,-0.084362582,2.383988215,-0.527829151,0.660141258,-1.144405741,0.581037599,-1.070519535,0.449775272,0.092187206,0.736642982,-0.052115491,0.552828177
66,-0.21019569,0.168918128,-0.207391199,-0.154936334,0.703104257,-0.493171896,-0.667801737,1.006090815,-0.763332801,1.119152118,0.246328091,0.266487791,-0.944082227,-0.479077133,0.551917175,0.722194019,0.148076185,0.50379651
690,-0.46748234,0.199978649,0.201035956,0.253515911,-0.077234781,-0.118438519,-0.159576748,0.92087848,-0.184635648,0.291341441,-0.342824168,0.032645992,0.079320107,-0.129010629,0.110213607,0.218562796,0.176749854,0.283414759
438,-0.981145937,0.234727807,-0.009158882,-0.502192821,0.334462553,0.401370693,0.091943771,0.881958165,-0.157028477,0.060866085,-0.449665005,-0.172097076,-0.302145992,0.530535206,0.170701196,0.205461252,0.300026456,0.606046939
241,-0.491371961,0.240837623,0.143823998,0.36380362,-0.08348588,-0.256818693,-0.161295565,0.951952024,-0.171568221,0.354135619,-0.433004985,-0.017020923,0.277577705,-0.243131485,0.115456823,0.203557092,0.200993756,0.513171978
115,-0.55119279,0.248955395,-0.135974526,-0.528915355,-0.330586838,-0.739156164,-1.014906536,3.159837852,-0.00260885,2.328473661,-2.375151548,-0.32564885,-1.488227345,0.318711841,-1.493640472,0.095393175,-0.60446446,0.685368689
827,-19.94198226,0.249507014,12.26354312,6.05505754,17.08209117,0.251614175,4.57337588,19.74416906,1.282897683,10.48034848,1.429425425,-8.27358696,-7.82485488,1.175055885,3.624676464,5.953801724,1.789923445,0.134280519
76,-0.123152657,0.254220984,-0.020635628,0.138267164,0.080263522,-0.127779782,-0.049556918,0.341818885,-0.128351945,-0.017947732,-0.238684647,-0.046731631,0.03715574,-0.059229404,-0.051262251,0.013056741,0.025237505,0.156945931
275,-0.430081666,0.257748631,-0.063403881,-0.119638043,0.052965475,0.064281526,-0.130375645,1.102041649,-0.379885444,0.201085679,-0.690877322,0.157533283,-0.559439717,0.206474461,0.305899181,0.509738276,0.110195922,0.431225472
519,-0.296574834,0.261256766,0.224036078,0.286234377,0.190879262,0.266244846,-0.361822817,0.214751568,-0.133780108,0.383495052,0.06785446,0.334831624,-0.767091184,-0.271588623,-0.429302771,0.249640152,-0.127827665,0.364092405
152,0.000609633,0.2775505,-0.115389318,-0.188914971,-0.160828648,-0.293114581,-0.232109284,1.152867818,-0.286452795,0.609464039,-0.436092674,0.290179757,-0.270255259,0.198972739,-0.319628875,-0.145931162,-0.001312589,0.211117057
37,-0.085433616,0.295604365,0.00260063,0.275699449,0.111181882,-0.131183277,-0.08532893,0.340759868,-0.255732877,-0.086753783,-0.21486847,-0.015802499,-0.034086947,-0.165759966,-0.03949673,0.08678234,-0.021673031,0.247240732
695,-0.362209903,0.298182213,0.244704866,0.569662744,-0.833215815,0.355682381,0.353503571,0.137852403,0.666329605,-0.648398467,-0.901925973,-0.254066235,0.791580229,0.484056699,-0.531433119,-0.666911724,0.005295568,0.220813337
123,-0.515746771,0.308955646,0.076817351,0.280690641,-0.011125704,-0.235790865,-0.21409078,0.97612512,-0.165822471,0.412161753,-0.477588967,-0.038922973,0.108203647,-0.15612707,0.167902434,0.22052135,0.226243261,0.340599788
664,2.4971014,0.309710287,-0.674204401,1.756533864,-0.305736899,-1.552271363,-0.308323624,-2.076941429,0.659044249,-0.125444516,1.402010898,1.054043056,1.051819653,-1.624428116,-0.57463587,-1.170143203,-0.651787069,0.316049788
828,-0.503097132,0.344767201,0.101275852,-0.247938379,0.379798941,-0.046075287,-0.070932697,0.544746752,0.078556541,0.330634734,-0.251673687,0.053812803,-0.083532995,-0.02070414,-0.28066207,0.066357673,0.014088396,0.316984889
361,-0.005742142,0.360497343,-0.230104463,-0.29129717,1.351249488,-0.285500772,0.212264295,-0.610860792,-0.197216544,0.891680141,-0.137723812,0.098390807,1.19645065,-1.033945378,-0.943604781,-0.175659637,0.793405307,0.655961828
757,-32.49216923,0.37659985,12.17134687,-13.65045198,9.108936731,10.68526375,2.317340694,41.6269501,-11.24370796,10.26916831,-18.40490517,-6.821732734,-11.83319209,15.67343854,1.44369111,12.92275542,8.860031731,0.305972275
297,-0.893316822,0.429770972,-2.645093313,-3.760806998,12.81224044,-9.09613709,-9.895420765,14.64666406,-13.37530682,18.05551016,7.961667708,4.345358491,-14.01783659,-9.978581621,7.340151094,12.7142243,1.727409612,0.402143827
810,-0.117443772,0.445373252,-0.310522138,0.019722008,0.144444382,-0.226500977,-0.247245273,1.471751454,-0.693060894,0.332652832,-0.923623918,0.987791247,-0.805508218,-0.207339289,0.497039832,0.933039998,0.095172251,0.586447675
642,-0.272097929,0.492400415,-0.136016343,0.053825738,0.041662426,-0.205635908,-0.504735953,0.919335345,-0.293415869,0.630714624,-0.920700251,0.249369297,-0.665427279,-0.088249049,0.459994557,0.655471489,0.224892281,0.687746579
103,-0.157964147,0.513184356,0.014943716,0.494683583,0.220565496,-0.310663181,-0.081528157,0.586086572,-0.449888196,-0.247087596,-0.357440525,-0.191644356,0.15445953,-0.280465707,-0.107881005,0.036667018,-0.033515281,0.475614002
467,0.158613109,0.545590339,-1.217022167,-1.073035416,4.07825651,-2.732419511,-2.794497611,4.270793328,-3.987874306,4.519681723,2.041316481,1.004801417,-4.389336635,-2.75793338,1.447987691,3.216798614,-0.060358289,0.181215401
118,-1.026862323,0.635086999,0.071485269,-0.224651751,0.125834595,0.236121046,-0.426966103,1.323651702,-0.327205242,0.553040888,-1.059543156,-0.343401835,-0.915132611,0.588329021,0.916612677,0.873124733,0.653745245,0.4737438
439,0.800532689,0.657089768,32.53242441,38.35221035,-146.0037094,104.4853273,115.5465553,-148.8259043,158.6941851,-204.3933459,-101.4763446,-48.57636063,156.1115198,125.786284,-94.45701736,-151.6158538,-21.4261716,0.576130178
533,2.891256785,0.684202209,-12.93335802,-21.9776017,40.24731303,-17.66676532,-23.13997756,29.53930673,-33.96355963,41.39477744,21.03750293,18.0547091,-48.88129625,-20.79852419,17.59865539,36.11518421,1.404308544,0.404251401
831,-0.973264491,0.746071682,0.033051727,-0.032702519,-1.796367418,0.890688679,0.918641082,-0.050494242,2.268109221,-2.033996258,-1.978561884,-0.635401421,1.105165798,2.010743166,-1.069933058,-1.597915298,-0.421238069,0.568550823
500,-8.160541398,0.813837773,-2.985671752,0.309827273,0.277609812,1.156947013,-3.840985204,10.88121393,-3.393153367,6.718242422,-5.116443851,3.197287294,-7.646250629,2.309462356,2.189319323,-3.208776248,-2.661155621,0.546099046
840,0.645963723,0.856713579,-0.208181847,1.169274903,0.15692377,0.403360366,0.089281975,0.282719342,-2.757797414,-2.043757948,-1.953531271,4.309707609,-0.90458469,-2.23882471,2.96214768,3.995506265,0.332075042,0.259850211
39,-2.322438881,0.91582877,0.452538067,0.465260312,1.424757213,-0.048466975,0.171440462,5.888458697,-1.593670642,0.712729178,-2.31933205,1.634553802,-2.523748834,0.013702999,0.31526617,2.792034536,-0.265081838,0.227524485
607,0.989690953,0.941957645,-0.981863132,1.515036019,-0.489551397,-0.686426237,-0.450323344,4.540481886,-3.29611737,-0.310232873,-2.853840579,3.312199432,-2.341631701,-0.934722058,2.062993407,2.793240535,-0.469010357,0.422234115
349,-42.75508907,0.993431278,14.33005309,-11.80221401,7.667206882,11.68151105,1.923985582,47.88701919,-11.75007599,11.67459623,-23.62273166,-10.98511905,-12.97691707,14.15285283,11.08237924,20.9368269,10.91297374,0.632678351
644,6.21596573,1.052939556,-3.014908922,-1.644068455,3.782618372,1.121174682,1.297954045,-7.047517017,-2.441402094,-7.242341899,2.192653568,0.06333866,-4.695653608,1.0069375,-1.939659894,-1.196975475,-3.646823064,0.325163427
440,-21.98172037,1.069668294,-16.2108419,-10.1487144,-16.80103981,1.790662369,-9.952780031,-8.223528501,15.57396681,-2.253310489,-6.364831093,-7.77341352,8.568573106,-5.886977478,12.2141949,5.296182216,0.311858851,0.686086846
419,-117.3748223,1.238202076,59.96166587,-30.0866052,29.95098297,33.56641293,11.12647635,218.7439514,-75.00936686,38.63507341,-84.82749518,15.22668177,-79.46401604,59.04635038,18.49477141,74.44583616,25.83470583,0.43280795
468,1.236320771,1.301881376,-4.216643676,-2.665094482,-3.62513987,-1.912779332,3.431721592,14.04095685,-3.475399271,-2.130654741,-12.77931175,8.590102668,1.523962002,2.092882982,3.155273671,4.040889299,-0.233964458,0.349979572
551,-7.449636438,1.387144753,5.473962888,1.844326641,7.305644093,0.743104436,2.150484561,6.781378714,0.263687301,3.707972793,0.157353727,-1.194066393,-5.183051871,-1.037716579,2.637003306,4.351021133,0.297890441,0.503760545
265,2.807721071,1.462217574,-1.024031306,2.887447718,-0.207375566,-2.88489277,-0.938985192,-1.711432283,1.145651923,0.009655233,1.402052694,1.931498857,0.970465494,-2.579667986,-0.974428737,-1.490314266,-1.383886806,0.296815477
611,-3.827498216,1.480175417,2.281470146,-3.471442385,1.588235533,-4.011473821,-8.235570559,8.239210376,-0.791952274,14.71909207,-10.79485184,-2.245209151,-6.457800505,-6.071935517,-9.741001931,4.085684874,-3.33415018,0.707395355
727,0.107060823,1.503868344,-3.641458691,0.501028698,-3.36710907,-1.028382598,-3.006703567,-5.628892457,2.056166597,-0.457991594,-0.06008897,-1.817045397,2.772225288,-4.116341404,4.130945032,1.908397913,0.446606498,0.478692642
749,-761.587087,1.558734859,146.9337104,-517.3441548,143.046703,321.0405933,40.34904852,590.9494508,-104.5539351,118.4931033,-407.3850893,-224.984787,-240.3425391,363.8432694,68.29170182,306.2286429,206.4452263,0.622826803
211,-2.599605997,1.613408333,-4.714972609,-6.462532803,23.93828333,-16.86435164,-18.47468321,29.07287091,-25.62929174,33.48590362,13.24488124,9.22078856,-26.66678653,-18.6167167,14.63431116,25.03969099,3.703269989,0.536135184
132,-0.961937159,1.679415194,-0.394260852,0.767285222,1.047368522,-1.739903671,-0.529056861,4.465023695,-1.822028187,0.522136994,-1.634441703,-0.91619929,-0.165235214,-0.394449858,-0.294081758,0.279229359,-0.078278836,0.512295141
90,-2.100245435,1.68183311,1.149606575,2.735830555,0.173340609,-0.689446807,-1.23298079,3.509181106,-1.253862257,1.391355413,-1.23650809,0.571475066,0.0929006,-2.15408808,-0.891753941,1.029990761,0.211779038,0.337190266
199,-2.378018376,1.708883555,-0.606124709,-1.714836157,1.627354782,-0.497088752,-0.438286994,0.797611638,1.230090255,1.231372371,-1.097074745,0.180703603,0.458089958,-0.513117538,-1.513613527,0.0586093,0.767684758,0.535237487
346,-0.490775361,1.709507452,-0.127087655,1.518524623,0.63350299,-1.181016214,-0.377967766,2.641925064,-1.441660011,-0.386707377,-1.344580927,-0.724782564,0.222207846,-0.666786627,-0.580028353,-0.082741019,-0.213701035,0.392756851
436,-1.330661878,1.755968074,-0.188136027,0.103868086,0.59335932,-1.182007166,-0.945935272,5.37261586,-1.827123973,2.507875198,-3.21379416,1.973989384,0.492647439,-0.931741496,0.284347839,1.35803359,0.556101923,0.521290094
800,-4.93989601,1.786908699,-4.061061146,-3.432667054,-5.195015263,-4.503072092,-0.407553799,19.68410715,4.267846797,9.140840284,-8.110865169,-1.956681445,-1.829765593,7.279710633,-4.856605266,-4.385594991,-0.310554867,0.710072621
315,-0.932061409,1.799843479,-0.614053985,0.442169805,0.876088435,-0.975609598,-0.790818546,3.562238302,-1.11016558,1.014684314,-2.036942916,0.881469617,-0.786997685,-0.73888185,-0.387993892,0.801413971,0.010565628,0.249902174
146,-2.125898381,1.814631016,-3.805537959,-7.313118508,21.2422517,-13.43190591,-16.00110039,24.37321809,-21.44930803,28.37214814,12.05886123,7.641873479,-24.70414293,-15.30943748,11.10194441,20.98796326,2.605859015,0.390325588
203,0.72476602,1.824818389,-4.57484471,0.617234723,-4.483574509,-0.706217844,-2.358234949,-8.325761898,3.53568442,-2.058180624,-0.981068213,-2.277331477,5.292103561,-4.382041019,3.806590466,0.903747628,0.597750727,0.517182842
271,-6.641314568,1.896184899,0.266094382,-0.37265115,-0.672704865,0.210625355,-1.322846623,5.385282632,-0.128070624,2.146988963,-4.547010114,-2.931007138,2.181964444,-0.22757228,1.982000911,2.337315358,2.533781491,0.207297529
0,-19.51768745,1.934087294,4.44946971,7.839277141,6.578647105,-4.520651164,1.580487046,17.2993383,2.965413545,1.298173969,-4.814632256,-2.128925028,1.792641136,0.103378629,8.082293006,13.59921754,2.464594735,0.523296965
230,-7.18307915,1.993939738,-6.220634624,8.410912388,14.53266241,-23.69492552,-16.53165513,26.39899169,-20.00596508,33.32747581,6.763919854,-0.700226469,-1.041916853,-24.05407581,15.93007126,18.45128803,7.398396394,0.375925031
19,-6.539379169,2.01283447,0.602739015,0.061671063,-0.66360391,-0.279202254,-1.106666408,17.43533887,-6.631971568,3.152406513,-9.456234916,4.12088525,-3.406591929,-0.40694964,5.015709785,8.517019115,2.160428154,0.368185271
458,-231.5391577,2.184802265,60.22276655,-80.4812458,88.43693633,81.58052227,32.95722381,212.2568353,-36.46665923,41.33071961,-116.2577218,-76.18420232,-99.51349826,101.9520271,61.44162946,123.9661058,52.26383844,0.45031592
373,-3.374520699,2.266190977,-0.187011168,-0.981556598,1.09765779,0.427518003,-1.479143358,3.827683125,-0.534925192,2.402593203,-3.094008905,-0.738032236,-2.387205381,1.326789073,1.956116949,2.067761787,2.062711567,0.637211377
778,-3.631866991,2.268590825,0.181518586,-0.837350062,0.849205017,-1.845842714,-1.554825227,8.065389908,-1.442518277,4.00838989,-4.391294021,1.774814094,0.531436198,-0.625830202,-0.638486983,1.166783303,0.811416931,0.530902934
139,15.64361426,2.294167783,-4.077225907,11.61934152,-1.791749803,-10.51942403,-2.258123616,-12.30934191,4.059090874,-0.116813282,8.964683103,6.831005791,6.987358587,-10.89528339,-3.689095048,-7.363049012,-3.959450067,0.452193316
836,0.123357932,2.336350817,-0.380830696,0.795654938,-6.034728566,0.119874737,-3.492793059,-11.58664136,6.938647013,-5.677777403,6.801001004,-2.36129873,-3.658026052,-2.734896013,-6.541363834,-5.316815869,-2.174112805,0.393792655
829,-1.758138151,2.339088369,-1.429827388,-0.339440171,-0.23947396,-2.16716845,-0.693047845,10.58093403,-0.241832163,3.493898487,-4.40046546,-1.67723397,-2.226126725,2.923982303,-3.418254118,-1.959157469,-0.947092928,0.783248599
650,-1.078765388,2.433887053,0.51645254,1.999804344,1.040099376,-2.111625566,-1.283782183,3.603129935,-2.498599883,0.32462217,-3.333370546,-1.390282396,0.555825875,-2.328027644,-1.71833096,0.556185188,-0.734010228,0.500307864
401,0.043020653,2.464496398,-1.325307081,0.629782327,0.131210604,-1.189288022,-0.369811215,6.868340134,-3.887810835,1.003941933,-4.915599174,5.404222039,-3.310187394,-0.890591848,2.678450809,4.709852772,0.507826874,0.431764953
28,-3.059442686,2.500145924,-6.019185313,-5.800534972,-1.610178263,-6.65895495,-1.165168957,27.5081168,0.95275386,12.36720158,-10.6407414,-1.512986279,-4.634070927,8.198532442,-4.930208012,-3.562400624,-0.755464198,0.439770857
472,-7.253046176,2.507364466,1.811020444,1.701877587,2.388571003,0.666917532,-0.270994526,7.046661385,-2.076724179,0.210257085,-6.077583831,-0.46648827,-2.821157521,0.790543292,2.571184162,2.742067026,0.013234229,0.428830174
561,-1.664108282,2.534989715,0.258604301,1.370045029,1.008301176,0.295158604,-1.997320385,1.604585906,-0.499124273,1.296242401,-0.830790162,0.839429994,-3.178513907,-0.864220597,-0.735130757,1.219365045,-0.081978909,0.606157918
