NEE,Rn,PAR,fdif,PARdif,PARdir,Ta,Ts,Vpd,RH,Ustar,O3,VWC5,VWC25,VWC50,VWC100,VWC150,VWC200
-22.877,408.4944,907.636,0.974248612,884.2631129,23.37288707,24.725,23.0765,9.813323204,62.42985845,0.384896126,16.51198977,0.105333333,0.044,0.054,0.062333333,0.127,0.401
-21.003,390.71695,908.09045,0.971192978,881.9310681,26.15938191,24.84,23.73,9.785903077,62.76477894,0.356968924,21.01739912,0.104166667,0.044,0.054,0.062,0.127,0.399833333
-14.8585,257.69085,627.448,0.982230966,616.2988551,11.14914494,24.735,24.2,9.305111966,64.40814574,0.307139198,27.01371968,0.103166667,0.043166667,0.054,0.0625,0.126333333,0.398666667
-8.834,114.26974,359.3735,0.993421575,357.0093885,2.364111515,24.315,24.322,8.334026946,67.36162264,0.253549413,36.46605624,0.102666667,0.043,0.054,0.063,0.126,0.397666667
-2.96636875,58.930325,195.6088,0.994408093,194.5149737,1.09382628,24.225,24.702,8.069639257,68.25121915,0.097588651,54.45399639,0.102,0.044,0.0535,0.064,0.126666667,0.396
1.058117,17.762127,94.694765,0.998099603,94.51480733,0.179957668,24.14,24.553,7.350678267,70.95430463,0.095605176,58.9510263,0.101166667,0.044,0.053,0.064,0.127,0.396
-1.30641945,160.59595,256.9043,0.976943567,250.9810033,5.923296732,22.54,22.137,4.444871524,80.86171478,0.154784459,26.44097432,0.0995,0.044,0.054,0.064,0.128,0.403
-3.62103475,142.7958,374.17585,0.977640597,365.8095012,8.366348753,23.755,22.512,4.510188087,81.79601678,0.096699054,24.54702165,0.099,0.044,0.053666667,0.064,0.128,0.4035
-4.4661725,249.1906,476.8282,0.97948114,467.0442291,9.78397092,24.055,23.1535,5.355991303,78.75871939,0.280873945,34.6063887,0.0985,0.044,0.053666667,0.063333333,0.127333333,0.404
-23.59905,419.1642,812.9379,0.958173019,778.9351615,34.0027385,25.005,23.5665,7.673315317,71.09361419,0.166592211,47.79520586,0.097666667,0.044,0.053166667,0.062666667,0.127,0.404
-26.938,410.46625,953.0143,0.928224381,884.6111087,68.4031913,26.14,23.9085,9.461079461,66.4312552,0.228499861,48.96705891,0.096666667,0.0435,0.053,0.061833333,0.126666667,0.403166667
-25.7575,727.6345,1470.837,0.595308234,875.6013768,595.2356232,26.98,24.61,11.63622744,60.528649,0.380599776,53.1438189,0.095,0.043,0.053,0.06,0.125833333,0.402333333
-28.6465,570.6615,1414.7285,0.598697283,846.9941097,567.7343903,28.085,25.308,12.81599371,58.97604969,0.305599777,59.91452277,0.093666667,0.042833333,0.053,0.06,0.124833333,0.4005
-32.386,558.2181,1119.4895,0.746324172,835.5020738,283.9874262,28.36,26.66,12.78665638,59.65730798,0.246376569,70.10338601,0.092333333,0.042,0.052833333,0.06,0.124,0.398
-22.2365,422.96815,959.709,0.716417111,687.5519495,272.1570505,28.67,26.6615,13.03728547,59.5310528,0.356161747,73.21989385,0.091166667,0.042,0.052166667,0.0605,0.123666667,0.395
-16.0915,316.4086,740.3116,0.744532177,551.1858074,189.1257926,28.67,26.515,12.03045357,62.66451895,0.345066684,76.24918945,0.09,0.042,0.052,0.061,0.123,0.392666667
-10.74945,169.20235,484.91455,0.832872596,403.8720401,81.04250988,28.44,25.737,10.6825239,66.43746944,0.231368757,77.19761726,0.089333333,0.042,0.052,0.061,0.123,0.390333333
-4.06612125,38.406175,232.44995,0.948268006,220.4248506,12.02509943,28.265,25.242,9.944941253,68.4656089,0.148149808,52.28588436,0.089,0.042,0.052,0.0615,0.123,0.388666667
9.57175,118.78679,260.79345,0.974418505,254.1219636,6.671486423,23.435,22.38,4.52287195,81.43681605,0.467685797,31.55610006,0.087,0.043333333,0.052,0.0635,0.126,0.393333333
-8.01725,197.4318,577.15735,0.836130567,482.578902,94.57844795,24.22,22.44,5.75624706,77.36347394,0.460483846,28.62160548,0.086,0.043,0.052,0.063,0.126,0.394
-20.9605,480.33445,726.529,0.96347959,699.9958632,26.53313683,25.215,22.997,7.565985633,71.8003585,0.449780095,31.22878187,0.085333333,0.043,0.052,0.062166667,0.125166667,0.395
-28.471,406.94375,916.47985,0.91192666,835.7624087,80.71744127,26.255,23.8135,7.949344476,71.96146422,0.359055653,32.3380269,0.084333333,0.043,0.052,0.061666667,0.125,0.394833333
-25.2465,398.20075,793.4603,0.975766855,774.2322617,19.22803832,26.78,24.1065,8.7374691,70.03893663,0.376454624,28.34442535,0.083166667,0.043,0.052,0.061,0.1245,0.394
-26.1695,469.35795,1089.1025,0.844839205,920.1164901,168.9860099,27.58,23.37,9.856143774,67.59976995,0.390380734,34.49419083,0.082,0.042166667,0.052,0.06,0.124,0.393333333
-7.3313,77.972545,350.8469,0.996637162,349.6670586,1.179841422,27.93,25.347,10.42552167,66.32805267,0.311701846,46.15371893,0.080166667,0.042,0.051166667,0.061,0.123,0.3905
0.4128921,102.03652,211.04625,0.990897728,209.1252497,1.921000305,26.405,24.6615,12.63537989,55.70627805,0.093921214,66.64189045,0.08,0.042,0.051,0.062,0.124,0.388
0.50621785,15.5677065,82.34318,0.998666248,82.23335463,0.10982537,26.49,24.36,7.332412728,74.46502409,0.168489688,61.60760108,0.08,0.042,0.051,0.062,0.124,0.388
0.868533,74.50709,156.9398,0.999989538,156.938158,0.001641956,24.145,22.745,10.6982571,57.71673246,0.143886396,14.04537144,0.079166667,0.043,0.051,0.063,0.125,0.393333333
1.06825,122.96655,279.50305,0.999255976,279.295093,0.207957042,23.97,24.347,4.791869384,80.9091617,0.303940279,21.05456977,0.079,0.043,0.051,0.063,0.125,0.394166667
6.4371667,61.366535,147.98615,0.998249151,147.7270486,0.259101396,24.35,26.47,14.0135523,45.25140772,0.377146247,70.21036106,0.098,0.043,0.051,0.062,0.125,0.394
8.26255,27.359355,91.7209,0.997029497,91.44844277,0.27245723,24.26,26.135,4.937096731,80.62277941,0.346964657,69.19565396,0.099166667,0.043,0.051,0.062,0.125,0.394
1.92772515,64.286275,162.29605,0.999748131,162.2551726,0.040877419,22.885,23.82,0.419714902,98.23658044,0.137648266,21.83293199,0.141166667,0.096666667,0.1075,0.0645,0.146833333,0.405
-4.7812686,282.39145,334.513,0.990930097,331.4789997,3.034000297,23.27,24.4685,2.054551525,91.49240147,0.21287325,33.29332578,0.139166667,0.095666667,0.106333333,0.065,0.147666667,0.405
-5.4660615,161.023,388.4546,0.993126537,385.7845718,2.670028207,24.1,24.978,2.345714252,90.71110531,0.152531911,45.85408031,0.1375,0.094666667,0.105166667,0.065666667,0.148333333,0.404833333
-6.3019,196.27675,368.60095,0.997644159,367.7325847,0.868365336,24.41,25.475,2.172326612,91.5396844,0.261246945,35.4205092,0.136,0.093666667,0.103833333,0.070666667,0.149,0.403833333
-8.7247,200.00915,443.00565,0.995556472,441.0371419,1.968508069,24.755,26.195,2.657615441,89.8372908,0.311417771,35.45835315,0.1345,0.092833333,0.102833333,0.089833333,0.15,0.403
-11.0927,211.77525,446.35765,0.994879157,444.0719224,2.285727576,25.09,27.035,3.034336658,88.61442259,0.337080969,50.99529847,0.133,0.091833333,0.101833333,0.1155,0.1505,0.402166667
-10.77585,163.0309,429.18475,0.993010703,426.1850505,2.999699546,25.705,28.405,3.124897516,88.65018557,0.299982734,84.6477008,0.1315,0.091,0.100833333,0.133166667,0.151166667,0.400833333
-6.7576125,91.10198,310.311,0.997327345,309.4816459,0.829354109,25.865,28.09,14.75264169,46.87586756,0.254494943,93.18125938,0.131333333,0.09,0.099833333,0.144166667,0.152,0.399833333
0.78606405,86.424495,173.88435,0.996783274,173.3250118,0.559338249,24.67,27.5065,16.48953348,36.69784834,0.251607603,96.81153824,0.1535,0.090333333,0.098,0.157,0.153666667,0.3975
11.82033335,51.27578,150.42255,0.989474238,148.8392381,1.583311886,24.23,26.97,15.85504708,37.64907188,0.225174393,105.6199368,0.148166667,0.091833333,0.0975,0.161,0.1545,0.396333333
1.7878596,144.54355,237.6568,0.982093872,233.4012869,4.255513064,24.22,23.2465,3.273869884,87.12341496,0.143867487,3.990720056,0.131833333,0.089,0.096,0.181833333,0.1675,0.394
-6.05870665,254.9334,415.015,0.974150711,404.2871572,10.72784281,24.83,23.7215,4.097430166,84.39183788,0.284593138,4.997728194,0.130666667,0.088666667,0.096,0.181,0.168333333,0.394
-17.01852645,482.8697,775.22275,0.968454669,750.7680915,24.45465848,25.83,24.39,7.031170886,74.62649389,0.216176248,13.03991748,0.1295,0.088,0.095333333,0.179833333,0.169,0.394
-21.7611054,488.75905,956.7058,0.983885583,941.289044,15.41675604,27.08,24.807,7.375387735,75.10950975,0.191241952,27.68823106,0.128,0.087333333,0.095,0.1785,0.169833333,0.3935
-28.89207145,722.45745,1183.9715,0.80863557,957.401469,226.570031,27.81,25.092,8.879737011,71.16107838,0.195621341,36.8354705,0.126,0.086666667,0.094333333,0.176,0.17,0.392666667
-25.548,577.1119,1100.783,0.891686025,981.5528175,119.2301825,28.635,25.32,9.217527237,71.32339446,0.239470876,46.52990788,0.124,0.085833333,0.094,0.174833333,0.17,0.391333333
-21.4496923,356.0045,772.11145,0.978728043,755.6871286,16.42432141,28.745,26.333,8.957480215,72.30411254,0.331103782,51.58503823,0.122666667,0.085,0.093166667,0.1765,0.1705,0.3895
-17.696,305.3708,740.5427,0.951135577,704.3565084,36.18619159,29.11,27.825,8.797661205,73.30761847,0.398908057,93.12547483,0.1205,0.084,0.092,0.176333333,0.172,0.3855
-17.383,360.3968,723.3929,0.812182066,587.5267402,135.8661598,29.385,27.415,8.621199911,74.21339015,0.362631515,93.18255034,0.1195,0.083,0.0915,0.176666667,0.173,0.383833333
-14.454,213.9737,558.30335,0.768790577,429.2183545,129.0849955,29.29,27.1465,7.411598526,77.73260884,0.364384962,98.18988409,0.119,0.082833333,0.091,0.177166667,0.173833333,0.382333333
-4.90545,31.27632,241.97745,0.972995254,235.4429105,6.534539461,29.015,26.635,6.734191302,79.4731692,0.171463621,81.93284277,0.118,0.082,0.0905,0.178833333,0.175,0.381166667
3.13774,54.995165,126.78546,0.996480549,126.3392448,0.44621517,26.25,23.665,1.980284174,93.01469508,0.121003738,5.021658266,0.117666667,0.08,0.087,0.183333333,0.1935,0.381
5.43005835,89.35415,193.33945,0.99718383,192.7949732,0.544476785,26.765,24.105,1.969094527,93.24335959,0.165764881,19.61452788,0.117,0.079333333,0.087,0.182833333,0.194666667,0.381
1.0403,195.15305,316.33705,0.993478247,314.273978,2.063072007,27.09,24.5215,3.877626525,86.93796077,0.299174613,27.69311113,0.117,0.079,0.087,0.181333333,0.195833333,0.381
-20.3004,706.78365,1127.5462,0.841950148,949.3376903,178.2085097,28.305,25.23,7.443618898,76.45459036,0.372747797,35.89266744,0.115666667,0.079,0.0865,0.177666667,0.196833333,0.381
-26.312,643.21405,1262.9625,0.752554153,950.4476741,312.5148259,29.595,25.947,8.753909265,74.11431911,0.33762379,44.65621983,0.114166667,0.078166667,0.086,0.174,0.197,0.380833333
-26.7905,354.83225,998.96825,0.927262726,926.3060232,72.66222684,30.36,26.7865,8.35831662,76.24347971,0.338688314,69.18040149,0.1125,0.077833333,0.086,0.173,0.197,0.379666667
-24.5965,513.8429,982.3446,0.925470052,909.130508,73.21409203,30.76,27.458,8.976091071,75.01041164,0.502820072,84.53035885,0.1115,0.077,0.085,0.173,0.197,0.378
-26.2805,549.59615,1051.5183,0.807644254,849.2527132,202.2655868,31.035,29.0535,7.957579548,78.16120601,0.645618257,93.21611619,0.110166667,0.076833333,0.085,0.171833333,0.197,0.376
-28.7,437.1177,948.8851,0.768288847,729.0178397,219.8672603,30.725,28.698,8.161015952,77.24247032,0.682544672,96.66818647,0.109,0.076,0.084333333,0.1725,0.1975,0.374166667
-17.8965,279.7887,669.85155,0.860789414,576.6011232,93.25042676,30.55,28.195,7.316072437,79.41442993,0.517475321,93.54148372,0.108,0.076,0.084,0.1735,0.198166667,0.372166667
-6.80285,144.5758,387.13805,0.967387301,374.5124331,12.62561688,30.22,27.765,6.333307512,81.87222966,0.523277077,89.90083359,0.108,0.076,0.083833333,0.174666667,0.199166667,0.3705
4.61317,21.14437,178.01235,0.983622587,175.0969683,2.915381712,29.755,27.285,4.86416528,85.73800935,0.529569317,90.33298635,0.107166667,0.075833333,0.083,0.176,0.200333333,0.369166667
-4.30944065,236.27435,399.23985,0.977641677,390.3135164,8.926333618,25.4,24.038,5.159840794,81.01568471,0.159376943,12.06002151,0.138833333,0.081,0.083,0.181666667,0.222,0.378
-15.4711348,398.17095,706.81895,0.950691228,671.9665754,34.85237459,27.26,24.775,8.012189041,73.21751552,0.14466875,16.68501272,0.1375,0.081,0.083,0.179333333,0.222833333,0.378166667
-24.80539135,544.52445,1083.6367,0.837873531,907.9505077,175.6861923,28.475,25.47,8.201295481,74.28708318,0.187105627,30.95326181,0.135333333,0.081,0.083,0.176666667,0.223,0.378333333
-32.03465625,659.16785,1343.085,0.666137111,894.6787615,448.4062385,29.325,26.632,9.150511351,72.55749021,0.273378501,55.97632643,0.133,0.081,0.083,0.173,0.223,0.378
-25.367,567.80055,1175.083,0.817143072,960.210933,214.872067,30.165,28.0565,8.928429806,74.3674451,0.337266545,84.68764938,0.130666667,0.08,0.082666667,0.171333333,0.222,0.377333333
-30.14026665,610.6568,1288.6835,0.721634259,929.9581625,358.7253375,30.42,28.4185,9.677417001,72.58425454,0.273357794,116.9129096,0.129166667,0.08,0.082,0.170833333,0.221333333,0.3755
-32.5105,639.921,1340.027,0.57575414,771.5260934,568.5009066,31.355,29.455,11.00689728,70.28706251,0.184026284,144.7453091,0.126833333,0.08,0.082,0.1685,0.221,0.373666667
-22.13517645,488.17415,1111.451,0.610313916,678.3340127,433.1169873,31.81,29.2165,10.59889187,72.04621229,0.344746364,159.7896712,0.1255,0.079333333,0.082,0.170333333,0.221,0.3715
-19.961,306.4739,869.397,0.623730698,542.2695975,327.1274025,32.135,28.89,9.725955622,74.76904911,0.348112179,140.0374165,0.124333333,0.079,0.082,0.171,0.221,0.3695
0.647915,117.16237,359.0132,0.972953394,349.3031114,9.710088569,31.855,28.5365,7.23283732,80.97690759,0.308255075,119.4400436,0.124,0.079,0.082,0.172,0.221,0.3675
-2.17878,55.53587,205.72815,0.977069228,201.0106446,4.71750537,31.485,28.0415,6.425205261,82.76690149,0.293948511,100.8653779,0.1235,0.079,0.081833333,0.1725,0.222166667,0.366166667
-10.01986125,147.6627,429.9377,0.996091427,428.2572572,1.680442821,26.03,28.348,11.18497315,60.12505037,0.243708634,76.29477652,0.144333333,0.087,0.083,0.178333333,0.248166667,0.372
6.0460625,392.5861,994.64745,0.957337422,952.2132258,42.43422421,27.055,29.285,5.299383941,82.05893762,0.319219967,91.12791226,0.142166667,0.087,0.083,0.174833333,0.249,0.372
-27.0235,395.98335,1000.9714,0.931276012,932.1806537,68.7907463,28.27,29.295,7.118249537,77.45274268,0.25735019,94.50138352,0.140166667,0.0875,0.083166667,0.174333333,0.249,0.372
-27.5625,337.56985,971.03375,0.872025324,846.7660203,124.2677297,29.39,30.61,7.858246274,76.51736452,0.393669386,99.33885484,0.138,0.087333333,0.084,0.1725,0.249,0.371166667
-26.6265,428.4583,1230.738,0.48712638,599.5249463,631.2130537,30.05,30.305,9.84217532,71.60180137,0.301513183,100.0462584,0.136166667,0.087,0.084,0.173,0.248,0.370166667
-18.58535,387.38445,923.1233,0.562407027,519.1710309,403.9522691,30.82,29.6235,10.14262666,71.84220808,0.19192652,101.2888264,0.134666667,0.087,0.084,0.173666667,0.248,0.368833333
-6.68059,79.40749,326.5372,0.976224993,318.7737757,7.763424287,30.45,28.9915,6.245250644,82.37377635,0.254587732,98.12338485,0.134,0.087,0.084,0.1745,0.248,0.367666667
2.1634,20.656935,84.369335,0.998886979,84.27543017,0.093904828,29.325,28.7285,4.954674511,85.14168061,0.188317504,93.26972798,0.133666667,0.087,0.084,0.175833333,0.248666667,0.366666667
-12.19496665,236.4359,571.5011,0.407920229,233.1268595,338.3742405,24.3,25.258,9.258645505,63.74563642,0.164028579,32.54443712,0.131,0.087,0.087,0.187166667,0.268666667,0.3735
-11.1928457,406.98335,939.077,0.303645559,285.1465605,653.9304395,26.175,25.69,13.00776787,53.91418,0.198042198,47.36021558,0.130166667,0.087,0.087,0.185833333,0.269833333,0.374666667
-13.1483357,572.82775,1284.7025,0.995987215,1279.547266,5.155234363,27.415,26.3215,13.80937273,54.20635055,0.238171224,49.05897888,0.128833333,0.086166667,0.087,0.183,0.27,0.375666667
-15.777215,613.87675,1436.1735,0.986858639,1417.300226,18.87327445,27.92,27.0465,13.28978417,57.08587673,0.217079416,50.13053137,0.127,0.086,0.087,0.181333333,0.27,0.376333333
-12.9522778,660.24985,1597.2225,0.343200981,548.1683285,1049.054172,29.23,28.032,14.92406021,55.02347656,0.154796876,69.63812078,0.125,0.085166667,0.087,0.177666667,0.269666667,0.3765
-12.0068357,713.8613,1276.9687,0.714216219,912.0317569,364.9369431,29.325,29.1065,16.59393988,50.23525631,0.182366119,75.74947708,0.122833333,0.084666667,0.087,0.174166667,0.268166667,0.376
-14.68485715,715.64405,1729.127,0.264209085,456.8510631,1272.275937,30.34,29.6065,18.66800092,46.89151629,0.155232971,91.77410964,0.120833333,0.084,0.086166667,0.174833333,0.266333333,0.374833333
-14.1095,617.94465,1529.3135,0.305969443,467.9231992,1061.390301,31.12,30.4015,18.91298369,48.32177012,0.256001691,99.09737332,0.118166667,0.083166667,0.086,0.171666667,0.265166667,0.373333333
-19.1777,575.66205,1384.354,0.230344504,318.8783358,1065.475664,32.37,30.32,20.23159009,48.18740826,0.079805191,104.598369,0.116833333,0.0825,0.085833333,0.175166667,0.263833333,0.3715
-19.9578158,396.99905,1065.88755,0.283832288,302.5333024,763.3542476,32.82,30.077,20.43721661,48.82151821,0.247616427,98.57419178,0.115833333,0.082,0.085,0.176,0.2635,0.369833333
-13.55793,208.54175,699.1108,0.385026322,269.1760603,429.9347397,33.445,29.655,23.51538206,42.98640978,0.09335804,87.94937884,0.115,0.082,0.085,0.177,0.264,0.368333333
-7.83753235,46.138735,323.52,0.649573872,210.1501392,113.3698608,32.32,29.04,19.83404636,49.08907259,0.17905652,83.53486413,0.115,0.081166667,0.085,0.1785,0.264833333,0.367333333
-5.26152935,196.45495,409.3298,0.768011863,314.3701424,94.95965761,24.095,24.6635,5.491931147,78.27425029,0.250352876,19.46786221,0.116,0.08,0.084,0.1855,0.284833333,0.374
-6.55287,363.9914,759.56455,0.60864705,462.3067229,297.2578271,25.615,24.793,7.753527537,71.75104267,0.291634065,14.54541745,0.115666667,0.08,0.084,0.1835,0.285666667,0.375
-9.5261,527.57065,1086.362,0.97871455,1063.238296,23.12370433,27.46,25.1,9.958250875,67.06431367,0.183725509,15.13931799,0.114666667,0.079833333,0.084,0.180833333,0.285666667,0.3755
-15.96022715,613.2454,1327.3705,0.974137299,1293.041113,34.32938653,28.56,25.827,10.20326184,68.1722706,0.158648306,29.36650093,0.1135,0.079,0.084,0.178666667,0.284666667,0.376
-25.19847915,749.33745,1572.3785,0.38410837,603.9637425,968.4147575,30.105,26.477,11.76094543,66.12359097,0.139439804,39.67512785,0.111666667,0.0785,0.083833333,0.173,0.283333333,0.3755
-21.59358335,771.4184,1642.599,0.380258204,624.6117453,1017.987255,30.605,27.032,12.48135634,64.97454326,0.336504106,51.94629044,0.108833333,0.077666667,0.083,0.1665,0.280333333,0.3745
-27.61,750.03735,1479.995,0.505358403,747.9279096,732.0670904,31.475,27.16,13.66765966,63.35277581,0.453829815,55.12011179,0.1075,0.077,0.083,0.171,0.2765,0.372666667
-25.9375,658.238,1263.2785,0.603087136,761.8670124,501.4114876,32.21,27.503,14.4869894,62.57161099,0.427432315,62.89909076,0.105666667,0.076333333,0.082166667,0.168833333,0.274833333,0.370166667
-23.9195,489.06235,1103.995,0.53654916,592.3475903,511.6474097,32.615,27.7735,13.35774641,66.19944384,0.510557421,63.96702124,0.104333333,0.076,0.082,0.170833333,0.2735,0.367833333
-10.21405,339.1492,833.0841,0.593161518,494.1534296,338.9306704,32.635,27.807,13.26572321,66.46433011,0.406381135,64.98769559,0.103333333,0.0755,0.081833333,0.172,0.273,0.3655
-11.28025,181.2803,529.431,0.703031796,372.2068268,157.2241732,32.45,27.6315,11.08644265,71.7156612,0.278871279,69.03511329,0.102833333,0.075,0.081,0.172833333,0.273,0.363833333
-3.43495,38.713325,229.33695,0.909071111,208.4835959,20.85335412,31.875,27.3,7.427424943,80.51188234,0.248281561,85.23169949,0.102,0.075,0.081,0.173833333,0.273166667,0.3625
-5.5850104,176.7448,357.0833,0.878008981,313.5223445,43.56095553,23.155,25.21,4.408538696,81.70739716,0.236967647,18.89657732,0.113666667,0.075833333,0.081,0.184,0.2955,0.373833333
-17.837,342.6809,677.15835,0.763425976,516.9602744,160.1980756,24.995,25.703,8.042678241,69.68132911,0.328530287,20.02004037,0.113,0.075,0.081,0.182166667,0.295666667,0.375
-21.5875,520.03115,1040.34475,0.985703173,1025.471121,14.87362923,26.03,26.4435,9.621458478,65.66629574,0.267262379,38.65637645,0.112333333,0.075,0.081,0.179833333,0.295166667,0.376
-36.9025,650.64855,1357.76,0.975985871,1325.154576,32.60542442,27.595,27.0385,10.65907038,65.01447998,0.21194666,56.0166933,0.111,0.075,0.080833333,0.177833333,0.294,0.376
-20.08733335,732.6759,1537.1355,0.495475467,761.6129303,775.5225697,28.43,27.6465,11.30828707,64.4194824,0.292619606,72.84161004,0.109333333,0.074,0.08,0.173166667,0.2925,0.376
-19.333,564.89675,1602.803,0.476426874,763.6184224,839.1845776,29.065,28.4935,10.874797,66.92433762,0.378044342,79.05125818,0.106666667,0.073666667,0.08,0.167333333,0.289333333,0.375666667
-26.759,686.8056,1254.262,0.739448682,927.462383,326.799617,29.77,29.163,11.52606674,66.22808627,0.335806741,87.83990905,0.105666667,0.073,0.079833333,0.170666667,0.285166667,0.374166667
-18.764,378.60295,1097.8425,0.755599947,829.5297347,268.3127653,30.385,29.3585,11.47000836,67.43965647,0.339470203,93.08318331,0.104333333,0.0725,0.079,0.17,0.2835,0.371833333
-19.504,380.0167,968.66265,0.745405578,722.0465424,246.6161076,30.695,29.033,11.82169361,66.98397246,0.309304687,94.18304468,0.103166667,0.072,0.079,0.171,0.282166667,0.369833333
-12.3901,250.5508,640.85265,0.858797384,550.3625791,90.49007088,31.025,28.7585,9.86113359,72.93642778,0.21657285,97.79947217,0.102166667,0.072,0.0785,0.171666667,0.281333333,0.368166667
-5.2568391,142.144055,341.8741,0.971904698,332.2690438,9.605056177,30.755,28.4635,9.355226991,73.94653926,0.094540067,90.08951347,0.102,0.072,0.078,0.1725,0.282333333,0.366833333
2.5269834,-4.0012695,106.286595,0.994771245,105.7308484,0.555746576,30.47,28.3035,7.208543397,79.63869775,0.14949509,80.86491435,0.101666667,0.072,0.078,0.173833333,0.283333333,0.365833333
2.34879085,82.8914,147.2498,0.992261349,146.1102852,1.139514752,25.64,24.995,3.134353212,88.57872732,0.139141237,28.1502179,0.101,0.072,0.077333333,0.1775,0.295,0.37
-8.26948535,163.7647,361.89365,0.976114889,353.2497801,8.64386985,26.305,25.4385,4.83481609,82.99432931,0.139121486,32.76087745,0.101,0.072,0.077,0.176166667,0.295,0.370666667
-8.2007415,204.39045,378.60925,0.985986482,373.3036024,5.305647619,27.02,26.1015,5.674580861,80.7764975,0.103483917,38.91872578,0.100166667,0.072,0.077,0.176,0.2945,0.371
-11.43473415,375.11645,566.69145,0.979185529,554.8960672,11.79538279,27.825,26.595,7.620999702,75.26704196,0.216216808,45.5752516,0.099666667,0.071333333,0.077,0.174166667,0.294,0.371
-22.272,532.7489,953.92725,0.905152036,863.4491927,90.47805726,28.66,26.6715,8.045532709,75.01280761,0.326443414,52.69380944,0.098666667,0.071,0.077,0.171333333,0.293166667,0.371
-27.7495,622.09365,1238.876,0.756327913,936.9964998,301.8795002,29.35,26.478,9.124698556,72.6730224,0.379619164,62.99341263,0.097333333,0.070833333,0.077,0.168166667,0.291333333,0.370833333
-25.407,628.23375,1301.9235,0.685255557,892.1503132,409.7731868,30.185,26.542,9.861020074,71.72722703,0.399295395,64.36605393,0.096166667,0.07,0.076833333,0.167666667,0.288833333,0.369833333
-29.0595,563.6468,1233.4,0.643644838,793.8715438,439.5284562,30.905,26.7785,9.699967512,73.19611628,0.335519093,64.43779978,0.094666667,0.07,0.076,0.166333333,0.286666667,0.3685
-20.448,415.0645,967.78805,0.724351818,701.0190331,266.7690169,30.905,26.1385,8.879224719,75.4655568,0.317767909,62.90592451,0.093833333,0.069166667,0.076,0.167333333,0.2845,0.367
-15.485,278.5674,676.22535,0.817194771,552.6078202,123.6175298,30.995,24.5185,7.727903165,78.74844601,0.344334163,56.77894504,0.093,0.069,0.076,0.168,0.2835,0.3655
-7.3148,150.2925,430.673,0.887660327,382.291336,48.38166395,30.775,22.9815,6.222798825,82.696172,0.32104226,57.74644004,0.0925,0.069,0.075666667,0.168833333,0.283,0.364
2.56645,32.034688,193.25695,0.977852363,188.9767652,4.280184759,30.25,22.952,5.341289602,84.73209112,0.306905562,59.70557059,0.092,0.069,0.075333333,0.169666667,0.283166667,0.363
-3.319775,115.86909,211.1084,0.99283774,209.5963867,1.512013336,26.48,22.8435,2.135764786,92.56555875,0.289686436,26.82019282,0.091,0.069,0.075,0.173166667,0.293666667,0.368
-6.04205,284.052,356.5247,0.986419397,351.6828797,4.841820295,27.235,23.3765,3.745046548,87.48020026,0.380350629,24.34945078,0.091,0.069,0.075,0.171666667,0.293166667,0.368166667
-2.3319405,185.77683,436.4682,0.987726807,431.1113414,5.356858636,28.085,24.1315,3.647495915,88.3243398,0.288931446,23.91505569,0.09,0.069,0.075,0.171,0.292833333,0.369
-11.8098,261.32795,465.95535,0.990531778,461.5435811,4.411768908,28.475,24.755,4.355537181,86.32475565,0.361768433,29.54158775,0.089666667,0.069,0.075,0.170166667,0.292,0.369
-16.3115,334.3871,622.88275,0.984004397,612.9193646,9.963385374,28.75,25.757,5.086129267,84.27830849,0.46093573,42.80930203,0.089,0.0685,0.075,0.168833333,0.291666667,0.368833333
-9.73505375,176.2773,459.3609,0.992497612,455.9145963,3.446303677,29.7,26.2365,5.996414196,82.36862521,0.224545652,56.71421886,0.088,0.068,0.075,0.168833333,0.290833333,0.368
-21.15525,214.41777,554.46205,0.982921252,544.9925325,9.469517523,30.3,27.7485,5.953877681,82.98611292,0.20966244,66.47189292,0.087833333,0.068,0.0745,0.168,0.29,0.367666667
-1.958989,155.7543,271.8244,0.998181105,271.32998,0.494419967,29.685,27.63,3.700299375,89.12043008,0.498504687,66.27723774,0.087,0.068,0.074,0.169,0.29,0.367
-2.10615,131.9525,270.75385,0.992515657,268.7274353,2.026414658,28.815,27.373,6.478734461,80.00403375,0.589105413,69.70556733,0.087,0.068,0.074,0.1695,0.289166667,0.366333333
2.9555,68.47459,184.52385,0.994058264,183.427458,1.096392015,27.49,26.9135,5.007602383,83.49085172,0.550602573,76.08185847,0.086666667,0.068,0.074,0.170833333,0.288833333,0.366
-1.94129,95.51452,248.75495,0.861831042,214.3847379,34.37021212,26.28,26.56,3.101432646,89.097731,0.314238502,74.75199659,0.086,0.068,0.074,0.171333333,0.289666667,0.366
-1.8328577,97.31676,209.4221,0.994348416,208.2385333,1.183566685,22.555,24.978,5.557534339,75.98486456,0.187350742,12.00802387,0.136666667,0.0685,0.074,0.176,0.304333333,0.377333333
-5.394425,285.0676,471.83275,0.980089944,462.4385337,9.394216284,23.13,25.353,5.388192806,77.5701031,0.367778069,22.55378063,0.134166667,0.0685,0.074,0.174333333,0.305,0.378166667
-18.4855,220.81755,574.936,0.987364977,567.6716705,7.264329523,25.345,25.7185,3.278414233,87.85762913,0.487834136,45.89730788,0.1285,0.068,0.074,0.171333333,0.302666667,0.379
